Front,Back,Extra,Tags
"A file share hosted on Windows Server on-premises (10TB data) must be replicated to Azure for disaster recovery. RTO requirement is 1 hour, RPO is 15 minutes. Solution should support bidirectional sync and automatic failover during on-premises outage.<br><br>A) Deploy Azure File Sync with cloud tiering, configure sync group with on-premises endpoint and Azure Files endpoint in different region<br>B) Use Azure Site Recovery for file server VMs<br>C) Schedule robocopy script to copy files to Azure Blob Storage","A) Deploy Azure File Sync with cloud tiering, configure sync group with on-premises endpoint and Azure Files endpoint in different region","Azure File Sync provides bidirectional sync between Windows Server and Azure Files with near-real-time replication (RPO ~minutes). Cloud tiering optimizes local storage. Azure Files endpoint serves as disaster recovery target (accessed via SMB during outage). ASR replicates VMs not file share content specifically. Robocopy is manual and doesn't provide real-time sync. File Sync provides automated file-level DR with hybrid access.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/storage/file-sync/file-sync-planning"">Planning for Azure File Sync deployment</a>",AZ-104 Backup FileSync
"A business-critical VM running Oracle database in East US requires automated disaster recovery to West US. Solution must replicate VM continuously with <1 hour RTO and support orchestrated failover with network mapping and custom scripts for post-failover configuration.<br><br>A) Configure Azure Site Recovery with replication from East US to West US Recovery Services vault, create recovery plan with network mapping and automation runbook<br>B) Use Azure Backup with GRS vault<br>C) Create scheduled disk snapshots and copy to secondary region","A) Configure Azure Site Recovery with replication from East US to Recovery Services vault, create recovery plan with network mapping and automation runbook","Azure Site Recovery provides continuous VM replication (low RPO ~minutes), orchestrated failover with network remapping, and recovery plans supporting custom automation (runbooks, scripts). Supports test failover without disruption. Azure Backup provides restore not live replication. Disk snapshots require manual failover orchestration. ASR delivers automated VM-level disaster recovery with recovery orchestration.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/site-recovery/site-recovery-overview"">About Site Recovery</a>",AZ-104 Backup DisasterRecovery
"A .NET web application must be deployed to Azure with automatic scaling based on HTTP queue length, SSL termination, staging slots for zero-downtime deployments, and integrated Azure Monitor metrics. Solution should minimize infrastructure management.<br><br>A) Deploy to Azure App Service (Standard or Premium tier) with autoscale rules, deployment slots, and custom domain with SSL binding<br>B) Deploy to VM Scale Set behind Application Gateway<br>C) Use Azure Kubernetes Service with ingress controller","A) Deploy to Azure App Service (Standard or Premium tier) with autoscale rules, deployment slots, and custom domain with SSL binding","App Service (PaaS) provides managed web hosting with built-in autoscaling (CPU, memory, HTTP queue, custom metrics), deployment slots (5 in Standard, 20 in Premium), SSL/TLS termination, and native Azure Monitor integration. VMSS requires OS management and custom app deployment. AKS adds container orchestration complexity. App Service Standard/Premium delivers enterprise web app features with minimal management overhead.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/app-service/overview"">App Service overview</a>",AZ-104 Compute AppService
"An App Service hosts a Node.js application that must authenticate to Azure SQL Database, Key Vault, and Storage Account without storing connection strings or credentials in application configuration. Solution must rotate credentials automatically.<br><br>A) Enable system-assigned managed identity on App Service and grant RBAC roles (SQL DB Contributor, Key Vault Secrets User, Storage Blob Data Contributor) to the managed identity<br>B) Store credentials in App Service application settings encrypted<br>C) Use Azure AD app registration with client secret in Key Vault","A) Enable system-assigned managed identity on App Service and grant RBAC roles (SQL DB Contributor, Key Vault Secrets User, Storage Blob Data Contributor) to the managed identity","System-assigned managed identity provides keyless authentication with automatic credential rotation (token-based, no secrets). App Service SDKs (DefaultAzureCredential) automatically use managed identity. Application settings encryption still requires managing keys. App registration client secrets require manual rotation. Managed identity eliminates credential management and storage risks in PaaS applications.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/app-service/overview-managed-identity"">Managed identities in App Service</a>",AZ-104 Compute ManagedIdentity
"A containerized microservices application (5 containers) must run in Azure with guaranteed resource allocation (2 vCPU, 4GB RAM per container), automatic restart on failure, and access to Azure File share for persistent storage. Kubernetes orchestration is not required.<br><br>A) Deploy Azure Container Instances in container group with CPU/memory reservations, restart policy Always, and Azure Files volume mount<br>B) Use App Service with Docker Compose<br>C) Deploy to VM with Docker Engine manually","A) Deploy Azure Container Instances in container group with CPU/memory reservations, restart policy Always, and Azure Files volume mount","Azure Container Instances provide serverless containers with guaranteed resource allocation (requests/limits), automatic restart policies (Always/OnFailure/Never), and native Azure Files volume integration. Container groups enable multi-container deployment with shared networking. App Service Docker support has limitations on multi-container scenarios. Manual VM management lacks auto-restart without custom configuration. ACI delivers fast container deployment without orchestration overhead.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/container-instances/container-instances-overview"">Azure Container Instances overview</a>",AZ-104 Compute Containers
"A CI/CD pipeline builds Docker images that must be stored in Azure with vulnerability scanning, geo-replication to 3 regions, and content trust (image signing). Development team requires RBAC for pull/push operations.<br><br>A) Deploy Azure Container Registry Premium tier with geo-replication, enable Microsoft Defender for Containers, configure content trust, assign RBAC roles (AcrPull, AcrPush)<br>B) Use Docker Hub with Azure subscription<br>C) Store images in Azure Blob Storage with SAS tokens","A) Deploy Azure Container Registry Premium tier with geo-replication, enable Microsoft Defender for Containers, configure content trust, assign RBAC roles (AcrPull, AcrPush)","Azure Container Registry Premium provides geo-replication (low-latency regional pulls), Defender for Cloud integration (vulnerability scanning), content trust via Docker Content Trust/Notation, and Azure AD RBAC (AcrPull, AcrPush, AcrDelete). Docker Hub lacks Azure AD integration. Blob Storage doesn't provide OCI image management or vulnerability scanning. ACR Premium delivers enterprise container registry with security and compliance features.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/container-registry/container-registry-intro"">Azure Container Registry</a>",AZ-104 Compute ContainerRegistry
A VNet (10.0.0.0/16) hosts web tier subnet (10.0.1.0/24) that must access Azure SQL Database and Storage Account without traffic traversing internet. Private endpoints are not required. Solution should use Microsoft backbone network.<br><br>A) Enable service endpoints for Microsoft.Sql and Microsoft.Storage on web tier subnet and configure service endpoint policies for allowed resources<br>B) Deploy Private Endpoints for SQL and Storage<br>C) Configure VNet peering to special Azure services VNet,A) Enable service endpoints for Microsoft.Sql and Microsoft.Storage on web tier subnet and configure service endpoint policies for allowed resources,"Service endpoints route traffic to Azure PaaS services over Microsoft backbone (not internet) using subnet configuration. Service endpoint policies restrict access to specific service instances (subscription/resource level). Lower cost than Private Endpoints (no data processing charge). Private Endpoints provide private IP addressing (unnecessary here). No special Azure services VNet exists. Service endpoints optimize latency and security for PaaS access from VNets.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/virtual-network/virtual-network-service-endpoints-overview"">Virtual Network service endpoints</a>",AZ-104 Networking ServiceEndpoints
"Administrators require secure RDP/SSH access to 200 Azure VMs without public IP addresses or VPN connectivity. Solution must enforce MFA, provide session recording for compliance, and support access from any location via browser.<br><br>A) Deploy Azure Bastion (Standard SKU) in AzureBastionSubnet (/26 minimum) with native client support and shareable links disabled for security<br>B) Assign public IPs to VMs with NSG restricting source IPs<br>C) Use Point-to-Site VPN with certificate authentication",A) Deploy Azure Bastion (Standard SKU) in AzureBastionSubnet (/26 minimum) with native client support and shareable links disabled for security,"Azure Bastion provides browser-based RDP/SSH over SSL (port 443) without exposing VMs publicly. Standard SKU supports native client (RDP/SSH), session recording, and conditional Access integration (MFA). Requires dedicated subnet (/26 minimum). Public IPs expose attack surface and require individual management. P2S VPN requires client configuration. Bastion delivers zero-trust remote access without public endpoints.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/bastion/bastion-overview"">Azure Bastion overview</a>",AZ-104 Networking Bastion
A distributed application has backend services in 5 Azure regions and frontend in App Service. Users globally report slow response times. Solution must route users to nearest healthy backend with automatic failover and latency-based routing without DNS caching issues.<br><br>A) Deploy Azure Traffic Manager with Performance routing method and health probes monitoring backend endpoints in each region<br>B) Use Azure Front Door with geographic routing<br>C) Configure Global VNet peering with load balancers,A) Deploy Azure Traffic Manager with Performance routing method and health probes monitoring backend endpoints in each region,"Traffic Manager provides DNS-based load balancing with Performance routing (routes to lowest latency endpoint), health probes (automatic failover), and supports multiple endpoint types (Azure and external). Front Door is Layer 7 (HTTP/S) optimized for web workloads (Traffic Manager supports any TCP/UDP). Global VNet peering doesn't provide automatic routing logic. Traffic Manager delivers global traffic distribution with latency-based optimization.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/traffic-manager/traffic-manager-routing-methods#performance-traffic-routing-method"">Traffic Manager routing methods</a>",AZ-104 Networking TrafficManager
"Network team needs to investigate connectivity issues between VM-A (10.0.1.4) and VM-B (10.0.2.4) in same VNet. Solution must diagnose NSG rules evaluation, effective routes, and packet flow analysis showing where traffic is blocked.<br><br>A) Use Network Watcher IP flow verify and NSG diagnostics to test connectivity, then Next hop to verify routing decisions<br>B) Enable NSG flow logs and query Log Analytics<br>C) Use ping and traceroute utilities from VM","A) Use Network Watcher IP flow verify and NSG diagnostics to test connectivity, then Next hop to verify routing decisions","Network Watcher IP flow verify tests 5-tuple (source/dest IP:port, protocol) showing if traffic is allowed/denied by NSG rules with specific rule identification. NSG diagnostics shows effective security rules. Next hop identifies routing decisions (system route, UDR, VNet peering). NSG flow logs provide historical data not live troubleshooting. Ping/traceroute don't show NSG/route evaluation details. Network Watcher provides comprehensive network path analysis.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/network-watcher/network-watcher-ip-flow-verify-overview"">IP flow verify overview</a>",AZ-104 Networking NetworkWatcher
A storage account contains critical compliance data that must not be modified or deleted for 7 years per regulatory requirements. Administrators with Contributor access must also be unable to delete data. Solution must prevent bypassing at storage account level.<br><br>A) Configure immutability policy (legal hold or time-based retention) on blob containers with locked state preventing policy deletion<br>B) Use CanNotDelete resource lock on storage account<br>C) Enable blob soft delete with 2555-day retention,A) Configure immutability policy (legal hold or time-based retention) on blob containers with locked state preventing policy deletion,"Immutability policies (WORM - Write Once Read Many) make blobs immutable (no modification/deletion) for specified retention period or legal hold. Locked policies prevent policy deletion even by account admins. CanNotDelete lock prevents account deletion but not blob modification. Soft delete provides recovery window (up to 365 days) but doesn't prevent deletion. Immutability policies enforce regulatory compliance with cryptographic guarantees.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/storage/blobs/immutable-storage-overview"">Immutable storage for blob data</a>",AZ-104 Storage Compliance
A storage account experiences accidental blob deletions weekly. Solution must enable recovery of deleted blobs for 30 days while maintaining previous versions of modified blobs for rollback. Minimize storage costs for version history.<br><br>A) Enable blob soft delete (30 days) and blob versioning with lifecycle management policy deleting old versions after 90 days<br>B) Use Azure Backup for storage account<br>C) Take daily blob snapshots manually,A) Enable blob soft delete (30 days) and blob versioning with lifecycle management policy deleting old versions after 90 days,"Blob soft delete retains deleted blobs for specified period (up to 365 days) enabling undelete operations. Blob versioning automatically preserves previous versions on each overwrite. Lifecycle policies transition or delete old versions to control costs. Azure Backup doesn't support blob-level recovery. Manual snapshots require operational overhead. Soft delete + versioning + lifecycle provides comprehensive data protection with cost optimization.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/storage/blobs/soft-delete-blob-overview"">Soft delete for blobs</a>",AZ-104 Storage DataProtection
"A financial application requires VM disk encryption with customer control over encryption keys, key rotation logging, and ability to revoke access immediately preventing VM startup without key access.<br><br>A) Enable Azure Disk Encryption with customer-managed keys in Azure Key Vault Premium (HSM), configure Key Vault access policies with VM managed identity, enable Key Vault audit logging<br>B) Use server-side encryption with platform-managed keys<br>C) Enable BitLocker with local key management","A) Enable Azure Disk Encryption with customer-managed keys in Azure Key Vault Premium (HSM), configure Key Vault access policies with VM managed identity, enable Key Vault audit logging","Customer-managed keys (CMK) in Key Vault provide key control (rotation, revocation, audit). Key Vault Premium uses FIPS 140-2 Level 3 HSMs. VM managed identity accesses keys via access policies. Key revocation prevents VM startup (key wrapping at boot). Platform-managed keys don't provide customer control. Local BitLocker lacks centralized management and audit. CMK + Key Vault delivers enterprise key management with compliance logging.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/virtual-machines/disk-encryption-key-vault"">Create and configure Key Vault for Azure Disk Encryption</a>",AZ-104 Compute Security
"A VM requires maximum IOPS (160,000+) and throughput (10 GB/s) for high-performance database workload with sub-millisecond latency requirements. Data disk size is 8TB.<br><br>A) Attach Ultra Disk with configurable IOPS and throughput independent of disk size, enabling ultra disk compatibility on VM SKU<br>B) Deploy Premium SSD v2 with maximum provisioned IOPS<br>C) Use multiple Premium SSD disks in storage pool","A) Attach Ultra Disk with configurable IOPS and throughput independent of disk size, enabling ultra disk compatibility on VM SKU","Ultra Disks provide highest performance (up to 160K IOPS, 10 GB/s per disk) with sub-millisecond latency and independent IOPS/throughput settings separate from capacity. Requires VM SKU support and ultra disk capability enablement. Premium SSD v2 offers up to 80K IOPS (lower than Ultra). Storage spaces with Premium SSD adds complexity and doesn't match single Ultra Disk performance. Ultra Disk delivers extreme performance for latency-sensitive workloads.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/virtual-machines/disks-types#ultra-disks"">Ultra Disks</a>",AZ-104 Compute Storage
Development team needs consistent VM disk snapshots including data in-memory and pending I/O operations for application-consistent backup of multi-disk configurations (OS + 5 data disks) for SQL Server VM.<br><br>A) Use Azure Backup for VM which orchestrates VSS quiescing creating application-consistent snapshot across all disks atomically<br>B) Create incremental snapshots of each managed disk individually via Azure CLI<br>C) Enable geo-redundant storage on managed disks,A) Use Azure Backup for VM which orchestrates VSS quiescing creating application-consistent snapshot across all disks atomically,"Azure Backup coordinates with VSS (Volume Shadow Copy Service) to quiesce applications (SQL Server, Exchange) ensuring consistent state across all VM disks in single snapshot operation. Individual disk snapshots are crash-consistent only (no app awareness or multi-disk atomicity). GRS is replication type not snapshot mechanism. Azure Backup provides application-aware, multi-disk consistent backup.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/backup/backup-azure-vms-introduction#snapshot-consistency"">Snapshot consistency</a>",AZ-104 Backup Snapshots
Two clustered VMs (SQL Server Always On) require shared block storage accessible simultaneously from both nodes for witness disk with SCSI persistent reservations support.<br><br>A) Deploy Azure Shared Disk (Premium SSD or Ultra Disk) with maxShares=2 and attach to both VMs in cluster<br>B) Use Azure Files Premium share with SMB 3.0<br>C) Configure disk replication between two independently attached disks,A) Deploy Azure Shared Disk (Premium SSD or Ultra Disk) with maxShares=2 and attach to both VMs in cluster,"Azure Shared Disks enable multiple VMs to attach same managed disk concurrently (maxShares up to 5/100 depending on tier) with SCSI-3 persistent reservations for cluster coordination. Required for Windows Server Failover Clustering (WSFC) shared storage scenarios. Azure Files SMB doesn't provide block-level SCSI reservations. Independent disks lack shared access. Shared Disks deliver clustered storage for Windows/Linux clusters.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/virtual-machines/disks-shared"">Azure shared disks</a>",AZ-104 Compute SharedStorage
"An organization requires keeping VM OS up-to-date with Windows security patches and critical updates automatically across 500 VMs in multiple subscriptions. Solution must support maintenance windows (2AM-6AM weekends) and pre/post patching scripts.<br><br>A) Configure Azure Update Management (or Azure Update Manager) with update deployment schedule, maintenance window, pre/post scripts, and dynamic groups targeting VMs by tag<br>B) Enable Windows Update automatic updates on each VM<br>C) Use WSUS server in Azure","A) Configure Azure Update Management (or Azure Update Manager) with update deployment schedule, maintenance window, pre/post scripts, and dynamic groups targeting VMs by tag","Azure Update Management/Manager provides centralized patch orchestration with scheduled deployments, maintenance windows, reboot control, pre/post-patching scripts (PowerShell/Python), and dynamic VM targeting by tag/subscription. Native Windows Update lacks centralized management and reporting. WSUS requires infrastructure maintenance and doesn't support Azure-aware targeting. Update Management delivers enterprise patch automation at cloud scale.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/update-manager/overview"">Azure Update Manager overview</a>",AZ-104 Monitoring UpdateManagement
"A subscription has over-provisioned VMs (CPU <10%), underutilized storage accounts, and unattached disks costing $15K/month. Finance requires automated recommendations for cost optimization and performance improvement.<br><br>A) Review Azure Advisor recommendations filtered by Cost and Performance categories and implement suggested actions (VM rightsizing, delete unattached disks, enable reserved instances)<br>B) Manually review Azure Cost Management cost analysis<br>C) Deploy third-party monitoring solution","A) Review Azure Advisor recommendations filtered by Cost and Performance categories and implement suggested actions (VM rightsizing, delete unattached disks, enable reserved instances)","Azure Advisor provides personalized best practice recommendations across Cost, Performance, Security, Reliability, and Operational Excellence. Analyzes resource configurations and usage telemetry (CPU, memory, disk) suggesting specific actions (VM size changes, reserved capacity, orphaned resources). Cost Management shows spending trends but doesn't provide prescriptive recommendations. Third-party tools add cost. Advisor delivers free, Azure-native optimization guidance.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/advisor/advisor-overview"">Azure Advisor overview</a>",AZ-104 Monitoring Optimization
"An infrastructure-as-code team must deploy 50 identical resource groups across subscriptions, each containing VNet, NSG, Storage Account, VM, and Key Vault with parameterized naming and SKUs. Solution must support validation before deployment and rollback on failure.<br><br>A) Create Azure Resource Manager (ARM) template or Bicep file with parameters, use what-if operation for validation, deploy using deployment modes (complete/incremental)<br>B) Deploy resources manually via Portal with documented steps<br>C) Use Azure CLI commands in bash script","A) Create Azure Resource Manager (ARM) template or Bicep file with parameters, use what-if operation for validation, deploy using deployment modes (complete/incremental)","ARM templates/Bicep provide declarative infrastructure-as-code with parameterization (names, SKUs, locations), dependency management, validation (what-if shows changes), and atomic deployment (all-or-nothing with automatic rollback on error). Portal deployment isn't repeatable or versionable. CLI scripts are imperative (require error handling logic). ARM templates deliver idempotent, validated, auditable infrastructure deployment.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/azure-resource-manager/templates/overview"">ARM templates overview</a>",AZ-104 Deployment InfrastructureAsCode
"A microservices application (20 services) requires container orchestration with automatic scaling, service discovery, rolling updates, and integrated Azure services (Azure AD, Key Vault, Azure Monitor). Development team familiar with Kubernetes.<br><br>A) Deploy Azure Kubernetes Service (AKS) cluster with managed identity, Azure AD integration, Azure Key Vault provider for Secrets Store CSI driver, and Container Insights<br>B) Use Azure Container Instances with manual networking<br>C) Deploy Docker Swarm on VMs","A) Deploy Azure Kubernetes Service (AKS) cluster with managed identity, Azure AD integration, Azure Key Vault provider for Secrets Store CSI driver, and Container Insights","AKS provides managed Kubernetes with Azure integration including Azure AD RBAC (cluster access), managed identity (keyless auth), Key Vault CSI driver (secret injection), Container Insights (monitoring), and auto-scaling (HPA, cluster autoscaler). ACI lacks orchestration features for complex microservices. Swarm on VMs requires undifferentiated infrastructure management. AKS delivers enterprise Kubernetes with Azure-native integrations.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/aks/intro-kubernetes"">Azure Kubernetes Service overview</a>",AZ-104 Compute AKS
A regulatory audit requires proof that administrator accessed encrypted VM disk contents at specific timestamp. Audit trail must show key access events and identity of accessor.<br><br>A) Enable Azure Key Vault diagnostic logs forwarding to Log Analytics workspace and query AzureDiagnostics table for KeyVaultKeySecurityEventOperation events with caller identity<br>B) Review Azure Activity Log for VM operations<br>C) Enable VM boot diagnostics,A) Enable Azure Key Vault diagnostic logs forwarding to Log Analytics workspace and query AzureDiagnostics table for KeyVaultKeySecurityEventOperation events with caller identity,"Key Vault diagnostic logs capture all key operations (Get, Wrap, Unwrap) including caller identity (Azure AD user/service principal), timestamp, IP address, and operation result. Disk encryption wraps/unwraps DEKs using KEKs stored in Key Vault. Activity Log shows management operations (VM start/stop) not key access. Boot diagnostics show console output. Key Vault audit logs provide cryptographic operation audit trail for compliance.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/key-vault/general/logging"">Azure Key Vault logging</a>",AZ-104 Monitoring Security
A storage account receives 1 million blob upload requests per day (1MB each). Application performs mostly sequential writes. Storage costs are acceptable but transaction costs ($0.0004 per 10K transactions) accumulate to $40/day. Minimize transaction costs without sacrificing write performance.<br><br>A) Use Premium Block Blob storage account with flat-rate pricing (no per-transaction charges) for write-intensive workloads<br>B) Use Standard storage Hot tier with request optimization<br>C) Enable blob access tier optimization policies,A) Use Premium Block Blob storage account with flat-rate pricing (no per-transaction charges) for write-intensive workloads,"Premium Block Blob storage uses performance-based pricing (per-GB and provisioned capacity) without per-transaction charges, optimizing costs for high-transaction workloads (reads/writes). Standard storage tiers charge per-transaction (Hot: $0.0004/10K writes adds up quickly at scale). No requestoptimization or tier optimization features exist. Premium Block Blob eliminates transaction cost concerns for write-heavy scenarios while maintaining performance.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/storage/blobs/storage-blob-performance-tiers#premium-performance"">Premium performance for block blobs</a>",AZ-104 Storage CostOptimization
"An application must trigger automatic remediation workflows when virtual machine CPU exceeds 90% for 15 minutes. The solution requires sending notifications to multiple channels (email, SMS, webhook) and executing an Azure Automation runbook to scale resources. All alerting must target 200 VMs across 5 subscriptions dynamically.<br><br>A) Create metric alert rule with dynamic threshold, action group targeting email/SMS/webhook/runbook, and scope to multiple subscriptions using Azure Resource Graph query<br>B) Configure individual VM alerts with static thresholds<br>C) Use Azure Monitor Logs alert with manual VM list","A) Create metric alert rule with dynamic threshold, action group targeting email/SMS/webhook/runbook, and scope to multiple subscriptions using Azure Resource Graph query","Metric alert rules support multi-resource scopes (query-based targeting), dynamic thresholds (machine learning-based baselines), and action groups (orchestrate multiple notification channels and automation runbooks). Individual VM alerts don't scale (require 200 separate alerts). Log alerts add query latency. Metric alerts with action groups provide real-time monitoring with multi-channel automated response.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/azure-monitor/alerts/alerts-metric-overview"">Metric alerts in Azure Monitor</a>",AZ-104 Monitoring Alerts
"Security team requires visibility into network traffic patterns for all VMs in production subnet (10.0.1.0/24) including source/destination IPs, ports, protocols, and NSG rule decisions. Data must be retained for 90 days and queryable using KQL for threat investigation.<br><br>A) Enable NSG flow logs version 2 with traffic analytics, configure Log Analytics workspace storage, and use Traffic Analytics dashboard and KQL queries<br>B) Configure packet capture on each VM using Network Watcher<br>C) Export NSG diagnostic logs to Event Hub","A) Enable NSG flow logs version 2 with traffic analytics, configure Log Analytics workspace storage, and use Traffic Analytics dashboard and KQL queries","NSG flow logs capture all traffic (allowed/denied) with 5-tuple details and NSG rule evaluation results. Version 2 adds flow state and throughput metrics. Traffic Analytics provides visualization and threat intelligence. Log Analytics enables KQL querying (NetworkSecurityGroupFlowEvents table). Packet capture is short-duration troubleshooting tool (not continuous monitoring). Event Hub lacks query interface. NSG flow logs + Traffic Analytics deliver network forensics with long-term retention.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/network-watcher/nsg-flow-logs-overview"">NSG flow logs overview</a>",AZ-104 Networking FlowLogs
"Infrastructure audit requires generating a report showing all VMs with Premium SSD disks, their locations, associated NSGs, and total monthly cost across 50 subscriptions and 10 management groups. Report must refresh automatically and export to CSV.<br><br>A) Create Azure Resource Graph query using KQL to join resources, compute, and cost data, schedule query with Azure Logic Apps or Automation, export results<br>B) Use Azure Cost Management cost analysis with filters<br>C) Manually query each subscription via PowerShell","A) Create Azure Resource Graph query using KQL to join resources, compute, and cost data, schedule query with Azure Logic Apps or Automation, export results","Azure Resource Graph provides millisecond-latency queries across subscriptions/management groups using KQL. Queries span resource properties, relationships (NSG assignments), and cost data. Supports JOIN operations for complex relationships. Cost Management focuses on cost only (lacks resource property joins). Manual PowerShell scripts don't scale (API throttling, slow). Resource Graph delivers enterprise-scale resource inventory and reporting.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/governance/resource-graph/overview"">Azure Resource Graph overview</a>",AZ-104 IdentityGovernance ResourceGraph
"A departmental subscription has $50K monthly budget. Finance requires automatic email alerts at 80% spend, automatic webhook notification at 90% to trigger cost optimization runbook, and spending must be capped preventing new resource creation at 100%.<br><br>A) Configure Azure Budget with 80% and 90% alert thresholds targeting action groups (email + webhook), but understand Azure Budgets don't enforce spending caps - use Azure Policy Deny effects for preventive controls<br>B) Use Azure Cost Management with automatic resource shutdown<br>C) Enable subscription spending limits","A) Configure Azure Budget with 80% and 90% alert thresholds targeting action groups (email + webhook), but understand Azure Budgets don't enforce spending caps - use Azure Policy Deny effects for preventive controls","Azure Budgets provide threshold-based alerts (percentage/absolute amounts) with action group integration (email, SMS, webhook, Logic Apps). Budgets are informational only (don't prevent spending). Spending limits only available for credit-based subscriptions (Visual Studio, Azure Pass). Azure Policy Deny effects can prevent specific resource creation but don't enforce dollar amounts. Budget + action groups + Policy provide cost governance with proactive alerting.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/cost-management-billing/costs/tutorial-acm-create-budgets"">Create and manage budgets</a>",AZ-104 CostManagement Budgets
"An organization requires centralized DNS resolution for custom domain (internal.contoso.com) across 80 Azure VNets and multiple on-premises datacenters. DNS records must be managed centrally with automatic VM registration for Azure resources.<br><br>A) Create Azure Private DNS zone for internal.contoso.com, enable auto-registration for VNet links, deploy Azure DNS Private Resolver for hybrid connectivity<br>B) Deploy DNS server VMs manually in hub VNet with conditional forwarding<br>C) Use Azure Public DNS zones with VNet links","A) Create Azure Private DNS zone for internal.contoso.com, enable auto-registration for VNet links, deploy Azure DNS Private Resolver for hybrid connectivity","Azure Private DNS zones provide managed DNS hosting for private domains with auto-registration (automatically creates A/AAAA records when VMs are created/deleted in linked VNets). VNet links enable resolution across all linked VNets. DNS Private Resolver bridges Azure and on-premises DNS. DNS server VMs require management and lack auto-registration. Public DNS zones are internet-accessible. Private DNS + resolver delivers zero-maintenance hybrid DNS.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/dns/private-dns-overview"">Azure Private DNS overview</a>",AZ-104 Networking DNS
"A multi-tier application requires that web tier VMs can access Azure SQL Database and Azure Key Vault without allowing access to internet or other Azure services. NSG rules must minimize management overhead by avoiding hardcoded IP addresses.<br><br>A) Create NSG rules using service tags (Sql, KeyVault) in destination allowing port 1433/443, with default DenyAllOutbound rule<br>B) Configure NSG with specific Azure datacenter IP ranges<br>C) Use application security groups for Azure PaaS services","A) Create NSG rules using service tags (Sql, KeyVault) in destination allowing port 1433/443, with default DenyAllOutbound rule","Service tags represent Azure service IP ranges (Sql = all Azure SQL IPs in region, KeyVault = all Key Vault IPs). Azure maintains service tag IP ranges automatically (no manual updates needed). Supports regional/global scoping. Hardcoded IP ranges require constant updates as Azure services scale. ASGs group VMs not PaaS services. Service tags simplify NSG rules for Azure service connectivity without IP management.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/virtual-network/service-tags-overview"">Service tags overview</a>",AZ-104 Networking ServiceTags
An Azure Load Balancer Standard SKU distributes traffic across 10 backend VMs. Administrators report that traffic is unevenly distributed with 3 VMs handling 80% of connections. Health probes show all VMs healthy. Load balancer must distribute new connections evenly.<br><br>A) Change load distribution mode from 5-tuple hash to source IP affinity or configure session persistence timeout based on requirements<br>B) Add more backend VMs<br>C) Upgrade to Application Gateway,A) Change load distribution mode from 5-tuple hash to source IP affinity or configure session persistence timeout based on requirements,"Load Balancer distribution algorithms: 5-tuple hash (default, source IP/port + dest IP/port + protocol) creates sticky sessions for same client/port combinations. Source IP affinity (2-tuple or 3-tuple) distributes based on client IP only. Uneven distribution often indicates persistent connections from few clients. Adjusting distribution mode or connection draining settings balances load. Adding VMs doesn't fix distribution algorithm. Application Gateway is Layer 7 (not required). Understanding distribution algorithms resolves connection imbalance.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/load-balancer/load-balancer-distribution-mode"">Load Balancer distribution modes</a>",AZ-104 Networking LoadBalancer
