Front,Back,Extra,Tags
A KQL/Eventhouse ingestion fails intermittently with schema mapping errors because incoming events sometimes include an unexpected extra field. Which fix is most robust?<br><br>A) Adjust the ingestion mapping to handle the additional field or ignore unmapped columns during ingestion<br>B) Reject the entire event stream whenever any unexpected field appears so only perfect events are ever ingested<br>C) Recreate the Eventhouse database each day so any accumulated schema drift is completely wiped clean,"A) Adjust the ingestion mapping to handle the additional field or ignore unmapped columns during ingestion<br><br>Updating the ingestion mapping to accommodate or ignore extra fields resolves mapping errors without dropping valid events.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/real-time-intelligence/eventhouse"">Ingestion mappings - Microsoft Fabric</a>",Rejecting all events loses good data over one extra field. Recreating the database daily is destructive and does not prevent drift. Fix the mapping to tolerate the field.,DP-700 MonitorOptimize ResolveEventhouseErrors
"A Warehouse dashboard query repeatedly scans the same large fact table filtered by date, and users complain about slow first loads. Beyond statistics, which design change most improves repeated query performance?<br><br>A) Remove the date filter so the engine can cache the whole table once and reuse it for every query<br>B) Materialize a pre-aggregated summary table by date so dashboards read far fewer, pre-computed rows<br>C) Convert the fact table into thousands of tiny tables, one per day, that the dashboard unions at runtime","B) Materialize a pre-aggregated summary table by date so dashboards read far fewer, pre-computed rows<br><br>Pre-aggregating into a summary table reduces the rows scanned per dashboard query, improving performance for repeated aggregate reads.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-warehouse/guidelines-warehouse-performance"">Warehouse performance guidelines - Microsoft Fabric</a>","Removing the filter scans more data, not less. Splitting into thousands of tables with runtime unions adds massive overhead. Pre-aggregated summaries cut the work directly.",DP-700 MonitorOptimize OptimizeQuery
"You need alerting when a pipeline fails so on-call engineers are notified within minutes rather than discovering it the next morning. Which is the most appropriate configuration?<br><br>A) Configure failure alerts (for example via Activator or alert rules) that notify the on-call channel on failure<br>B) Manually check the Monitoring hub each morning and message the team if last night's run happened to fail<br>C) Increase the pipeline timeout so it waits longer, which reduces the chance anyone needs to be alerted at all overnight","A) Configure failure alerts (for example via Activator or alert rules) that notify the on-call channel on failure<br><br>Automated failure alerting notifies responders immediately, unlike manual morning checks, enabling fast incident response.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-factory/monitor-pipeline-runs"">Alerting on pipeline runs - Microsoft Fabric</a>",Manual morning checks defeat timely alerting. A longer timeout does not prevent failures or notify anyone. Automated failure alerts meet the requirement.,DP-700 MonitorOptimize ConfigureAlerts
"After many delete/update operations, a Delta table's storage keeps growing and time-travel queries retain excessive old files. Which operation reclaims space by removing unreferenced files past retention?<br><br>A) VACUUM, which deletes data files no longer referenced by the table beyond the configured retention period<br>B) OPTIMIZE, which compacts small files together but does not physically remove obsolete unreferenced data files<br>C) REFRESH, which rebuilds the table's in-memory cache but leaves all obsolete files on storage untouched","A) VACUUM, which deletes data files no longer referenced by the table beyond the configured retention period<br><br>VACUUM removes stale, unreferenced data files older than the retention threshold, reclaiming storage after many DML operations.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-engineering/lakehouse-table-maintenance"">VACUUM and maintenance - Microsoft Fabric</a>","OPTIMIZE compacts but does not delete old versions. REFRESH is about caching, not storage cleanup. VACUUM is the space-reclamation operation.",DP-700 MonitorOptimize OptimizeLakehouseTable
"A Spark notebook re-reads the same expensive DataFrame in several downstream steps, recomputing it each time. Which optimization avoids the repeated work?<br><br>A) Increase the number of shuffle partitions so each recomputation of the DataFrame simply runs a bit faster<br>B) Write the DataFrame to CSV and re-read it before every step so the data is always freshly materialized<br>C) Cache or persist the DataFrame so subsequent actions reuse the computed result instead of recomputing it","C) Cache or persist the DataFrame so subsequent actions reuse the computed result instead of recomputing it<br><br>Caching/persisting materializes the DataFrame once so later actions reuse it, eliminating redundant recomputation of expensive transformations.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-engineering/spark-job-definition"">Cache and persist - Microsoft Fabric</a>",More shuffle partitions do not stop repeated recomputation. Round-tripping through CSV adds I/O and loses types. Cache/persist reuses the computed result.,DP-700 MonitorOptimize OptimizeSpark
"A monitoring requirement is to track how much of the capacity's compute is consumed by Spark and other Fabric items over time to plan capacity. Which tool provides this?<br><br>A) The Microsoft Fabric Capacity Metrics app, which reports capacity utilization and throttling across items over time<br>B) The Monitoring hub run list, which shows individual activity runs but not aggregated capacity consumption trends<br>C) The Git integration history, which records item metadata commits rather than any compute utilization data","A) The Microsoft Fabric Capacity Metrics app, which reports capacity utilization and throttling across items over time<br><br>The Capacity Metrics app surfaces CU consumption, overloads, and throttling trends, supporting capacity planning decisions.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/enterprise/metrics-app"">Capacity Metrics app - Microsoft Fabric</a>","The Monitoring hub focuses on run status, not aggregated CU trends. Git history is metadata versioning. The Capacity Metrics app is the capacity-utilization tool.",DP-700 MonitorOptimize MonitorItems
"A pipeline's Copy activity fails midway loading a Warehouse, leaving the target table partially populated. Which design change makes reruns safe and avoids duplicates?<br><br>A) Simply rerun the failed pipeline as-is, since a second run will overwrite whatever partial rows already exist<br>B) Add a random suffix to each loaded row's key so duplicates from partial runs are treated as distinct records<br>C) Make the load idempotent, for example by staging then MERGE/upsert or truncating the target before reload","C) Make the load idempotent, for example by staging then MERGE/upsert or truncating the target before reload<br><br>Idempotent loads (stage plus MERGE, or truncate-and-reload) ensure reruns produce correct results without duplicating partially loaded rows.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-factory/tutorial-incremental-copy-data-warehouse"">Reliable load patterns - Microsoft Fabric</a>",Plain reruns of a non-idempotent load can duplicate rows. Randomizing keys corrupts identity and hides duplicates. Idempotent design makes reruns safe.,DP-700 MonitorOptimize ResolvePipelineErrors
A dashboard built on an Eventhouse must update within seconds of new events for a live operations view. Which combination best supports low-latency dashboards?<br><br>A) A nightly batch refresh feeding an import semantic model so the dashboard loads from a static daily snapshot<br>B) A OneLake shortcut to cold archive storage queried on demand whenever a user opens the operations view<br>C) A real-time KQL/Eventhouse source with a real-time dashboard or Direct Query so new events appear within seconds,"C) A real-time KQL/Eventhouse source with a real-time dashboard or Direct Query so new events appear within seconds<br><br>Pairing Eventhouse with real-time dashboards keeps latency in seconds, unlike batch import snapshots or cold-archive queries.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/real-time-intelligence/dashboard-real-time-create"">Real-time dashboards - Microsoft Fabric</a>",Nightly import is minutes-to-hours stale. Cold archive is slow and not real-time. A real-time Eventhouse-backed dashboard meets the seconds-latency goal.,DP-700 MonitorOptimize OptimizeEventstreams
"You must confirm a Dataflow Gen2 actually wrote the expected number of rows to its Lakehouse destination after each refresh. Where do you review these run details?<br><br>A) The Dataflow Gen2 refresh history and run details, which report status, duration, and rows written per run<br>B) The Git commit history, which shows the dataflow's saved query definition but not its per-run row counts or status<br>C) The workspace settings page, which controls permissions and defaults rather than execution run outcomes","A) The Dataflow Gen2 refresh history and run details, which report status, duration, and rows written per run<br><br>Dataflow refresh history and run details show outcomes including status and rows processed, confirming each refresh's result.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-factory/dataflows-gen2-monitor"">Monitor Dataflow Gen2 - Microsoft Fabric</a>","Git history stores definitions, not run metrics. Workspace settings manage configuration, not runs. Dataflow refresh/run details provide execution outcomes.",DP-700 MonitorOptimize MonitorDataTransformation
A Warehouse experiences slow queries because a frequently filtered large table is not physically clustered by the filter column. Which optimization best improves selective query performance?<br><br>A) Order or cluster the data by the frequently filtered key so scans skip irrelevant data during selective queries<br>B) Remove all filters from the analytic queries so the engine reads sequentially and avoids random lookups entirely<br>C) Cast the filter column to a string so more values match and the optimizer can reuse a broader cached result,"A) Order or cluster the data by the frequently filtered key so scans skip irrelevant data during selective queries<br><br>Physically ordering/clustering by the common filter key improves data skipping, so selective queries scan far less data.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-warehouse/guidelines-warehouse-performance"">Performance guidelines - Microsoft Fabric</a>",Removing filters increases scanned data. Casting to string widens matches and defeats selectivity. Clustering by the filter key enables data skipping.,DP-700 MonitorOptimize OptimizeWarehouse
"An Eventhouse retains far more raw data than analysts ever query, inflating cost. Which optimization reduces storage cost while keeping recent data queryable?<br><br>A) Disable ingestion during business hours so less data accumulates while analysts are actively querying it<br>B) Export the whole database to CSV weekly and delete everything so nothing is retained beyond the export<br>C) Configure a retention (caching and retention) policy so old data ages out or moves to cheaper storage automatically","C) Configure a retention (caching and retention) policy so old data ages out or moves to cheaper storage automatically<br><br>Retention and caching policies control how long data is kept hot and when it expires, balancing query needs against storage cost.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/real-time-intelligence/eventhouse"">Retention policies - Microsoft Fabric</a>",Pausing ingestion loses events and does not address stored history. Wholesale export-and-delete destroys queryability. Retention policies automate cost-aware data aging.,DP-700 MonitorOptimize OptimizeEventhouses
A notebook job in a pipeline succeeds but the pipeline reports success even when the notebook logically failed a data-quality check. How should the notebook signal failure to the pipeline?<br><br>A) Print an error message to the notebook output and trust the pipeline to parse the text and fail accordingly<br>B) Add a long sleep at the end of the notebook so the pipeline times out and is therefore treated as failed<br>C) Use notebookutils/mssparkutils to exit with a failure status (or raise) so the pipeline activity is marked failed,"C) Use notebookutils/mssparkutils to exit with a failure status (or raise) so the pipeline activity is marked failed<br><br>Signaling failure via an explicit exit/error (for example mssparkutils.notebook.exit or raising) makes the pipeline activity fail deterministically.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-engineering/notebook-utilities"">Notebook utilities - Microsoft Fabric</a>",Pipelines do not parse printed text for failure. Forcing a timeout via sleep is hacky and unreliable. Exit with a real failure status to propagate the error.,DP-700 MonitorOptimize ResolveNotebookErrors
"A team wants column-level access enforced consistently whether users query a Lakehouse table via the SQL endpoint or read it through OneLake. Which mechanism enforces access at the OneLake data layer itself?<br><br>A) OneLake security data access roles that enforce column-level restrictions across engines reading the item in OneLake<br>B) SQL analytics endpoint GRANT/DENY statements, which apply only to T-SQL sessions and not to direct OneLake reads<br>C) Power BI report-level filters that hide columns visually while leaving the underlying OneLake data fully readable","A) OneLake security data access roles that enforce column-level restrictions across engines reading the item in OneLake<br><br>OneLake security applies access controls at the data layer, so restrictions hold across engines that read the item directly from OneLake.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/onelake/security/get-started-security"">OneLake security - Microsoft Fabric</a>","SQL endpoint grants only cover T-SQL access, not direct OneLake reads. Report filters are cosmetic. OneLake security enforces access at the data layer across engines.",DP-700 ImplementManage OneLakeSecurity
"You must ensure only a specific Spark runtime version and preinstalled libraries are used across all notebooks in a workspace for reproducibility. Where is this best standardized?<br><br>A) In each notebook, by asking authors to pip install the same packages at the top of every single notebook run<br>B) In an environment attached to the workspace/pool that pins the runtime and libraries for all sessions to use<br>C) In the deployment pipeline, so only production notebooks receive the pinned runtime while others drift freely","B) In an environment attached to the workspace/pool that pins the runtime and libraries for all sessions to use<br><br>Fabric environments capture runtime version, libraries, and Spark settings, giving reproducible, standardized sessions across notebooks.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-engineering/environment-introduction"">Fabric environments - Microsoft Fabric</a>",Per-notebook installs drift and are error-prone. Pinning only in production leaves development inconsistent. A shared environment standardizes runtime and libraries everywhere.,DP-700 ImplementManage SparkWorkspaceSettings
A pipeline must pass the output row count from a Lookup activity into a later Set Variable and then into a notebook parameter. Which mechanism carries the value between activities?<br><br>A) Reference the Lookup activity output using a dynamic expression to set the variable and pass it as a parameter<br>B) Hardcode the expected row count into the notebook so the value is always available without any expressions<br>C) Write the row count to a text file and have every downstream activity re-open and parse the file each time,"A) Reference the Lookup activity output using a dynamic expression to set the variable and pass it as a parameter<br><br>Dynamic expressions read a prior activity's output (for example @activity('Lookup').output) to flow values into variables and parameters.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-factory/expression-language"">Expressions and functions - Microsoft Fabric</a>",Hardcoding breaks when counts change. Round-tripping through a file adds fragile I/O. Dynamic expressions natively pass activity outputs downstream.,DP-700 ImplementManage OrchestrationParameters
"To limit blast radius, a data engineer should have edit rights only in the Development workspace and read-only access in Production. How do you implement least privilege here?<br><br>A) Assign Contributor on Development and Viewer on Production so edits are isolated to the non-production stage<br>B) Grant the engineer Admin on both workspaces so they can fix anything quickly if a production incident occurs at any hour<br>C) Put both workspaces under one role assignment set to Member to keep permission management simple overall","A) Assign Contributor on Development and Viewer on Production so edits are isolated to the non-production stage<br><br>Scoping edit rights to Development (Contributor) and read-only to Production (Viewer) enforces least privilege and protects production.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/fundamentals/roles-workspaces"">Workspace roles - Microsoft Fabric</a>",Admin everywhere over-grants and risks production. A single Member role for both allows unwanted production edits. Per-stage roles enforce least privilege.,DP-700 ImplementManage WorkspaceAccessControls
"A KQL database must restrict which rows analysts see based on their team, applied at query time within the Eventhouse. Which feature provides this row filtering?<br><br>A) Dynamic data masking, which obscures individual field values but does not remove entire rows from results<br>B) Column-level security, which blocks specific columns rather than filtering the rows an analyst can see<br>C) A KQL row level security policy that filters returned rows according to the querying user's identity or role","C) A KQL row level security policy that filters returned rows according to the querying user's identity or role<br><br>KQL databases support row level security policies that transparently filter query results per the user's identity, similar to warehouse RLS.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/real-time-intelligence/row-level-security"">Row level security in KQL - Microsoft Fabric</a>","Masking hides values, not rows. Column-level security removes columns, not rows. A KQL RLS policy performs the row-scoped filtering.",DP-700 ImplementManage RowLevelSecurity
"A pipeline should skip its main load when an upstream validation activity reports zero new files, but proceed when files exist. Which construct implements this conditional branching?<br><br>A) A ForEach activity that iterates the file list so the loop body simply does nothing when the list is empty anyway<br>B) An If Condition activity evaluating the file count expression to choose the load branch versus a skip branch<br>C) A Wait activity that pauses long enough that any missing files are guaranteed to arrive before loading","B) An If Condition activity evaluating the file count expression to choose the load branch versus a skip branch<br><br>The If Condition activity branches on a boolean expression, running the load only when the condition (files exist) is true.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-factory/control-flow-activities"">Control flow activities - Microsoft Fabric</a>",ForEach can iterate but does not cleanly model a proceed/skip decision with separate branches. Wait just delays and does not decide. If Condition is the branching construct.,DP-700 ImplementManage OrchestrationPatterns
"A workspace uses a custom Spark pool, but jobs still start slowly during the day. You want faster session startup while keeping the pool's isolation. Which setting helps most?<br><br>A) Increase the pool's maximum node count so that larger clusters inherently eliminate the cold-start delay<br>B) Disable autoscale entirely so the pool never resizes and therefore never spends time provisioning nodes<br>C) Enable high concurrency and keep sessions/pool warm settings so ready capacity reduces per-job startup time","C) Enable high concurrency and keep sessions/pool warm settings so ready capacity reduces per-job startup time<br><br>High concurrency session sharing and keeping capacity warm reduce startup latency on custom pools without abandoning isolation.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-engineering/high-concurrency-overview"">High concurrency - Microsoft Fabric</a>","Bigger max nodes does not remove the initial provisioning wait. Disabling autoscale fixes size, not warm readiness. High concurrency and warm capacity cut startup latency.",DP-700 ImplementManage SparkWorkspaceSettings
"A regulated dataset requires that even workspace admins cannot read certain columns unless explicitly authorized at the data layer. Which control enforces this beyond workspace roles?<br><br>A) Workspace role tuning, since demoting admins to Members automatically prevents them from reading the columns<br>B) OneLake security column-level restrictions that apply at the data layer independent of workspace role level<br>C) Sensitivity labels, which classify the data and therefore block admins from reading the labeled columns","B) OneLake security column-level restrictions that apply at the data layer independent of workspace role level<br><br>OneLake security enforces column access at the data layer, so authorization is independent of, and not overridden by, workspace admin roles.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/onelake/security/get-started-security"">OneLake security - Microsoft Fabric</a>",Adjusting workspace roles still leaves broad access and is not column-scoped. Sensitivity labels classify but do not block reads. OneLake data-layer security enforces the restriction.,DP-700 ImplementManage ColumnLevelSecurity
You need to grant a partner team access to just one specific report in a workspace without giving them access to the rest of the workspace items. What is the correct approach?<br><br>A) Share the specific item directly with per-item permissions instead of granting a broad workspace role<br>B) Add the partner team as workspace Viewers so they can open the one report along with everything else present<br>C) Move the report into the partner's own capacity so capacity boundaries limit them to that single item,"A) Share the specific item directly with per-item permissions instead of granting a broad workspace role<br><br>Item-level sharing grants access to a single item without exposing the whole workspace, satisfying least privilege.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/fundamentals/share-items"">Share Fabric items - Microsoft Fabric</a>","Workspace Viewer exposes all items, over-granting. Capacity boundaries govern compute, not item access. Item-level sharing scopes access to just the report.",DP-700 ImplementManage ItemLevelAccessControls
"A team wants their curated gold Lakehouse tables to be easily found and trusted by analysts across the company, signaling they are self-service ready but not officially certified. Which action fits?<br><br>A) Apply the Certified endorsement, which is the appropriate self-service signal any author can set on their own tables<br>B) Apply the Promoted endorsement to highlight the tables as recommended, self-service content for broader discovery<br>C) Assign a Confidential sensitivity label, since classification is what makes tables discoverable and trusted","B) Apply the Promoted endorsement to highlight the tables as recommended, self-service content for broader discovery<br><br>Promoted is the self-service endorsement authors can apply to signal recommended content, improving discovery short of formal certification.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/governance/endorsement-overview"">Promote content - Microsoft Fabric</a>","Certified is controlled by authorized certifiers, not self-service. Sensitivity labels classify confidentiality, not trust/discovery. Promoted is the self-service recommendation signal.",DP-700 ImplementManage Endorsement
"A pipeline must fail fast and stop remaining activities the moment a critical validation activity fails, rather than continuing other branches. How do you model this?<br><br>A) Connect subsequent critical activities with On success dependencies so failure halts that dependent path immediately<br>B) Use On completion dependencies everywhere so activities always run regardless of upstream success or failure<br>C) Remove all dependencies so every activity runs in parallel and failures never block anything downstream","A) Connect subsequent critical activities with On success dependencies so failure halts that dependent path immediately<br><br>On success precedence means downstream activities run only if the predecessor succeeded, so a failure stops that dependent path.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-factory/activity-overview"">Activity dependencies - Microsoft Fabric</a>","On completion runs regardless of failure, which is the opposite of fail-fast. Removing dependencies lets everything run despite failures. On success halts dependents on failure.",DP-700 ImplementManage OrchestrationPatterns
"A data warehouse table storing customer records must let support agents query it while masking full national ID numbers, yet allow the compliance role to see them unmasked. Which pairing implements this?<br><br>A) Dynamic data masking on the ID column plus the UNMASK permission granted to the compliance role<br>B) Row-level security for agents plus object-level security granting compliance access to the whole table only<br>C) Column-level security denying the ID to everyone, then re-granting it to agents but not to compliance","A) Dynamic data masking on the ID column plus the UNMASK permission granted to the compliance role<br><br>DDM masks the ID for general users, while granting UNMASK to compliance lets that role see the real values.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-warehouse/dynamic-data-masking"">Dynamic data masking and UNMASK - Microsoft Fabric</a>","RLS filters rows, not values. The CLS option inverts the requirement (agents should be masked, not blocked; compliance should see values). DDM plus UNMASK matches exactly.",DP-700 ImplementManage DynamicDataMasking
"A workspace admin wants Spark autoscale so pools grow under load but never exceed a cost ceiling, then shrink when idle. Which configuration meets this?<br><br>A) A fixed-size pool at the maximum node count, always running the ceiling of nodes to guarantee capacity is ready<br>B) A custom pool with autoscale enabled between a minimum and a bounded maximum node count for cost control<br>C) The starter pool only, since starter pools give unlimited elastic scaling without any configurable maximum","B) A custom pool with autoscale enabled between a minimum and a bounded maximum node count for cost control<br><br>Autoscale between min and a capped max lets pools grow under load and shrink when idle while enforcing a cost ceiling.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-engineering/autoscale-billing-for-spark-overview"">Autoscale for Spark - Microsoft Fabric</a>","A fixed max-size pool wastes money when idle. Starter pools are convenience-oriented and not the right lever for bounded, cost-controlled autoscale. Custom pool autoscale with a cap fits.",DP-700 ImplementManage SparkWorkspaceSettings
"A pipeline copies data from an on-premises SQL Server into a Fabric Lakehouse. Which component enables secure connectivity from Fabric to the on-premises source?<br><br>A) A OneLake shortcut, which can directly reach on-premises SQL Server over the corporate network without a gateway component<br>B) A public endpoint on the SQL Server exposed to the internet so the pipeline can connect to it directly<br>C) An on-premises data gateway configured as the connection's gateway so Fabric can reach the private source securely","C) An on-premises data gateway configured as the connection's gateway so Fabric can reach the private source securely<br><br>The on-premises data gateway bridges Fabric to private/on-premises data sources securely without exposing them publicly.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/data-integration/gateway/service-gateway-onprem"">On-premises data gateway - Microsoft Learn</a>","Shortcuts target cloud object storage, not arbitrary on-prem SQL over a gateway. Exposing a public endpoint is insecure. The data gateway is the secure connectivity component.",DP-700 IngestTransform IngestWithPipelines
"Reference data updates rarely but must be joined to a high-volume stream inside an Eventstream to enrich events. Which capability supports enriching streaming events with reference data?<br><br>A) A tumbling window, because windowing the stream inherently attaches the latest reference values to each event automatically<br>B) A VACUUM operation on the reference table so its latest values are pushed into the stream automatically<br>C) An Eventstream join/lookup operator that enriches streaming events with the reference dataset during processing","C) An Eventstream join/lookup operator that enriches streaming events with the reference dataset during processing<br><br>Eventstream processing supports joining/looking up reference data to enrich in-flight events before they reach destinations.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/real-time-intelligence/event-streams/process-events-using-event-processor-editor"">Process events - Microsoft Fabric</a>","Windowing aggregates over time; it does not join reference data. VACUUM is Delta maintenance, unrelated. A join/lookup operator performs the enrichment.",DP-700 IngestTransform Eventstreams
"A batch job must upsert incoming changes into a large Delta table, updating existing rows by key and inserting new ones in a single atomic operation. Which Delta feature should you use?<br><br>A) A MERGE INTO operation that matches on the key to update existing rows and insert new ones atomically<br>B) Overwrite the entire table each run so updates and inserts are applied by simply replacing all existing data<br>C) Append every incoming row unconditionally and deduplicate later during reporting to simulate an upsert","A) A MERGE INTO operation that matches on the key to update existing rows and insert new ones atomically<br><br>Delta MERGE performs conditional update/insert (and optional delete) by key in one atomic transaction, the standard upsert pattern.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-engineering/lakehouse-notebook-explore"">Delta MERGE upsert - Microsoft Fabric</a>","Full overwrite is wasteful and unsafe for large tables. Append-then-dedup leaves the table dirty. MERGE is the atomic, key-based upsert.",DP-700 IngestTransform IncrementalLoads
"An Eventstream that was streaming events suddenly shows no new data after the source event hub's shared access key was regenerated. What is the most likely cause and fix?<br><br>A) The Eventstream item was corrupted and must be deleted and rebuilt from scratch to restore the event flow<br>B) The stored source connection now has an invalid key, so update the Eventstream source connection with the new key<br>C) The workspace capacity is throttling the stream, so pausing every other item will make event delivery resume","B) The stored source connection now has an invalid key, so update the Eventstream source connection with the new key<br><br>When a source secret is rotated, the Eventstream's saved connection breaks; updating the connection credentials restores ingestion.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/real-time-intelligence/event-streams/add-manage-eventstream-sources"">Manage Eventstream sources - Microsoft Fabric</a>","Rebuilding the item is unnecessary and disruptive. Capacity throttling would affect processing broadly, not stop a single source right after a key change. Refresh the source connection credentials.",DP-700 MonitorOptimize ResolveEventstreamErrors
A pipeline loads a Warehouse table slowly because it inserts rows one at a time from a REST source. Which change most improves load throughput?<br><br>A) Wrap each single-row insert in its own transaction so the engine commits more frequently and stays responsive<br>B) Stage the data to files and bulk load into the Warehouse (for example COPY) instead of row-by-row inserts<br>C) Add a two-second delay between inserts so the Warehouse is never overwhelmed by concurrent write pressure,"B) Stage the data to files and bulk load into the Warehouse (for example COPY) instead of row-by-row inserts<br><br>Bulk/staged loading processes data in large batches, vastly outperforming singleton INSERTs for high-volume loads.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-warehouse/ingest-data"">Ingest data into the Warehouse - Microsoft Fabric</a>",Per-row transactions add commit overhead and slow things further. Adding delays reduces throughput on purpose. Batch/bulk loading is the standard high-throughput ingestion pattern.,DP-700 MonitorOptimize OptimizePipeline
"You must be notified by email whenever a scheduled semantic model refresh fails, without manually checking each morning. Which configuration achieves this?<br><br>A) Increase the refresh timeout so failures become rare enough that manual morning checks are sufficient going forward<br>B) Add a second identical refresh schedule so that if one refresh fails the other one silently succeeds instead<br>C) Enable refresh failure notifications in the semantic model's scheduled refresh settings to email the specified recipients","C) Enable refresh failure notifications in the semantic model's scheduled refresh settings to email the specified recipients<br><br>Scheduled refresh includes a failure notification option that emails owners or a specified list when a refresh fails.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/power-bi/connect-data/refresh-data"">Refresh failure notifications - Microsoft Learn</a>",A longer timeout does not surface failures or notify anyone. A duplicate schedule wastes capacity and hides the underlying failure. Built-in failure notifications deliver timely alerts.,DP-700 MonitorOptimize ConfigureAlerts
A recurring Warehouse report query selects every column from a very wide table but the report uses only five columns. Which change most reduces I/O for this query?<br><br>A) Keep SELECT * but add an ORDER BY so the engine returns the wide result set in a more cache-friendly order<br>B) Project only the five needed columns instead of SELECT * so the columnar engine scans far less data<br>C) Cast the unused columns to NULL in the query so the engine can skip reading their underlying storage,"B) Project only the five needed columns instead of SELECT * so the columnar engine scans far less data<br><br>Selecting only required columns lets the columnar store skip unneeded columns, cutting I/O and speeding the query.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-warehouse/guidelines-warehouse-performance"">Warehouse performance guidelines - Microsoft Fabric</a>",Adding ORDER BY increases work and still reads all columns. Casting unused columns to NULL still references them and adds compute. Column projection is the direct I/O reduction.,DP-700 MonitorOptimize OptimizeQuery
