Front,Back,Extra,Tags
"An enterprise Knowledge Mining solution must process 5TB of mixed content (PDFs, Word docs, emails, scanned images, audio recordings) from Azure Blob Storage, extract entities, detect language, perform OCR, transcribe audio, analyze sentiment, and create searchable index with faceted navigation. The pipeline must run incrementally, handle errors with retries, and complete within 12-hour SLA.<br><br>A) Create Azure AI Search enrichment pipeline with built-in and custom skills, skillset caching, and error handling<br>B) Implement Azure Data Factory with cognitive services activities and Azure Synapse Analytics<br>C) Deploy Azure Logic Apps with document analysis connectors","A) Create Azure AI Search enrichment pipeline with built-in and custom skills, skillset caching, and error handling<br><br>Azure AI Search enrichment: Indexer orchestrates document cracking (reads various formats), applies skillsets (OCR, entity extraction, sentiment, translation), caches enrichment results (avoids reprocessing), incremental indexing (change detection), built-in retry logic. ADF (B) requires custom orchestration and lacks search index. Logic Apps (C) don't scale to TB-level data processing.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/search/cognitive-search-concept-intro"">AI enrichment in Azure AI Search</a>","Enrichment pipeline stages: (1) Document cracking: Extract text/images from PDFs, Office docs, emails, HTML, JSON, (2) Image enrichment: OCR, image analysis, (3) Text enrichment: Language detection, key phrases, entities, sentiment, translation, (4) Custom skills: Call Azure Functions/ML endpoints for domain-specific enrichment, (5) Knowledge store: Project enriched data to tables/objects for analytics. Built-in skills: 15+ cognitive skills covering vision, language, search. Skillset caching: Stores intermediate enrichment results in storage account, reuses for unchanged documents (reduces cost and time). Error handling: Configure max retry attempts, failed documents logged to indexer status.",AI-102 KnowledgeMining EnrichmentPipeline
"A document analysis solution must extract tables from invoices where tables have merged cells, nested headers, and span multiple pages. The extracted tables need to preserve structure (rows, columns, cell positions), detect table types (line items vs. summary), and export to JSON and Excel formats for downstream processing by financial systems.<br><br>A) Use Azure Document Intelligence Layout model with table structure extraction<br>B) Implement Azure Vision OCR with custom table parsing logic<br>C) Deploy Azure AI Search with document extraction skills","A) Use Azure Document Intelligence Layout model with table structure extraction<br><br>Document Intelligence Layout model: Extracts tables with complete structure (row/column indices, spans, cell values), handles merged cells and multi-page tables, returns structured JSON with table metadata. Vision OCR (B) returns text but doesn't understand table structure (requires complex parsing). AI Search skills (C) use Document Intelligence internally but lack fine-grained table export control.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/document-intelligence/concept-layout"">Layout model overview</a>","Layout model extracts: (1) Text: Lines, words with bounding boxes, (2) Tables: Cell values, row/column positions, column/row spans for merged cells, (3) Selection marks: Checkboxes, radio buttons, (4) Structure: Paragraphs, sections. Table structure: RowIndex, ColumnIndex, RowSpan, ColumnSpan, Content, BoundingBox. Multi-page tables: Layout tracks table continuation across pages. Use cases: Invoice line items (extract product, quantity, price columns), financial statements (complex tables with calculations), forms with nested tables. Export: Parse JSON → Convert to Excel using OpenPyXL/pandas → Send to financial systems via API integration.",AI-102 KnowledgeMining TableExtraction
"A financial services AI chatbot must prevent disclosure of sensitive information and comply with regulations requiring: detection of prompt injection attacks, jailbreak attempts, indirect attacks (malicious content in retrieved documents), blocking of competitor references, and comprehensive audit logging of all blocked interactions for regulatory review.<br><br>A) Implement Azure Content Safety prompt shields, custom blocklists, and diagnostic logging to Log Analytics<br>B) Use Azure OpenAI content filters with Azure Application Gateway WAF<br>C) Deploy Azure Firewall with custom threat intelligence and DDoS protection","A) Implement Azure Content Safety prompt shields, custom blocklists, and diagnostic logging to Log Analytics<br><br>Azure Content Safety provides: prompt shields (detect direct and indirect prompt injection/jailbreak), custom blocklists (block competitor names, sensitive terms), severity scoring, and integrates with Azure Monitor for audit logging. Application Gateway WAF (B) protects infrastructure but doesn't understand LLM-specific attacks. Azure Firewall (C) is network-level protection, not content-aware AI security.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/content-safety/concepts/jailbreak-detection"">Prompt shields documentation</a>","Azure Content Safety for LLMs: (1) Prompt shields: Detect user input attacks (jailbreaks, role-playing to bypass rules) and document attacks (malicious instructions embedded in retrieved context), (2) Content filters: Analyze model outputs for harmful content (violence, hate, sexual, self-harm), (3) Blocklists: Custom term lists (up to 10,000 terms per list), supports wildcards. Security architecture: User input → Prompt shield analysis → Blocklist check → Send to LLM → Output content filter → Return to user. All blocks logged with: timestamp, user ID, attack type, severity, blocked content (for audit). Compliance: Logs meet regulatory requirements (SOC 2, GDPR) for AI safety documentation.",AI-102 ResponsibleAI PromptShields
"An Azure OpenAI fine-tuning project must customize GPT-4 for medical Q&A where the model needs to: adopt specific terminology from medical institution, improve accuracy on rare diseases, maintain consistency with clinical guidelines, and reduce hallucinations on medical facts. The solution requires baseline performance measurement, training data preparation, and validation against held-out medical exam questions.<br><br>A) Prepare JSONL training data with prompt-completion pairs, use Azure OpenAI fine-tuning API, validate with evaluation dataset<br>B) Implement prompt engineering with few-shot examples and RAG pattern<br>C) Deploy custom pre-trained medical BERT model on Azure ML","A) Prepare JSONL training data with prompt-completion pairs, use Azure OpenAI fine-tuning API, validate with evaluation dataset<br><br>Azure OpenAI fine-tuning: Customizes model behavior on domain-specific data (100-500+ examples), improves factual accuracy and terminology consistency, reduces hallucinations through exposure to correct responses. Validation measures: accuracy on held-out exam questions vs. baseline. Prompt engineering (B) helps but doesn't fundamentally adapt model weights. Custom BERT (C) requires significant ML infrastructure and lacks GPT-4's reasoning capabilities.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/openai/how-to/fine-tuning"">Fine-tuning Azure OpenAI models</a>","Fine-tuning process: (1) Data preparation: Create JSONL with {""prompt"": ""question"", ""completion"": ""answer""} pairs, minimum 100 examples (500+ for production), (2) Baseline: Evaluate base model performance on validation set, (3) Training: Upload data → Create fine-tuning job → Monitor training loss, (4) Validation: Test fine-tuned model on held-out questions → Compare accuracy to baseline, (5) Deployment: Deploy as custom model in Azure OpenAI resource. Medical use case: Collect Q&A pairs from medical guidelines, clinical protocols, rare disease documentation. Safety: Fine-tuning doesn't replace content safety - still apply Content Safety filters on outputs. Cost: Training charges per 1000 tokens, inference same as base model.",AI-102 GenerativeAI FineTuning
"A video understanding application must analyze lecture recordings to generate: chapter markers at topic transitions, searchable transcripts with technical term corrections, visual aids detection (slides, diagrams), speaker emotion tracking, and automatic quiz generation based on key concepts discussed. The solution must process 1000 hours of educational video monthly.<br><br>A) Use Azure Video Indexer with custom language model, scene detection, OCR, and sentiment analysis<br>B) Implement Azure Speech Service with Azure Vision for parallel audio-video processing<br>C) Deploy Azure Media Services with Azure OpenAI for transcript analysis","A) Use Azure Video Indexer with custom language model, scene detection, OCR, and sentiment analysis<br><br>Video Indexer provides: automatic scene/shot detection (chapter markers), transcription with custom models (technical terms), OCR in frames (visual aids), emotion detection, and unified insights timeline. Separate Speech+Vision (B) requires custom orchestration and correlation. Media Services (C) provide streaming but lack AI analysis capabilities.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/azure-video-indexer/video-indexer-overview"">Video Indexer overview</a>","Video Indexer insights for education: (1) Transcription: Speaker-separated transcripts with custom vocabulary (technical terms), (2) Topics/Keywords: Extracts main subjects discussed (chapter markers), (3) OCR: Reads text from slides/diagrams, (4) Visual content: Detects scene changes, identifies visual content types, (5) Sentiment: Tracks speaker emotion (enthusiasm, confusion). Custom language model: Train on course materials to improve domain term accuracy. Quiz generation pattern: Extract keywords/topics from insights → Generate questions using Azure OpenAI GPT-4 with transcript chunks as context → Validate answer accuracy against source. Workflow: Upload video → Video Indexer processing → Export insights JSON → Generate chapter markers + quiz questions → Store in learning platform.",AI-102 ComputerVision VideoUnderstanding
"An AI model monitoring solution must track model performance degradation over time, detect data drift in production inputs compared to training data, identify fairness issues across demographic groups, measure prediction latency, and trigger automated retraining when accuracy drops below 85%. The solution needs integration with Azure ML and Azure OpenAI models.<br><br>A) Implement Azure Machine Learning model monitoring with data drift detection, performance tracking, and fairness metrics<br>B) Use Azure Monitor with custom metrics and alert rules<br>C) Deploy Application Insights with custom telemetry tracking","A) Implement Azure Machine Learning model monitoring with data drift detection, performance tracking, and fairness metrics<br><br>Azure ML model monitoring provides: automatic data drift detection (compares production data distribution to baseline), performance metrics tracking (accuracy, precision, recall over time), fairness assessment across features, and triggers for retraining pipelines. Azure Monitor (B) is generic observability without ML-specific drift detection. Application Insights (C) tracks telemetry but lacks automated drift detection and fairness analysis.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/machine-learning/concept-model-monitoring"">Model monitoring in Azure ML</a>","Model monitoring components: (1) Data drift: Detects statistical distribution changes in features (covariate shift) using Wasserstein distance, population stability index (PSI), (2) Prediction drift: Monitors output distribution changes, (3) Performance: Tracks accuracy/F1/AUC if ground truth labels available, (4) Fairness: Compares metrics across demographic groups (disparity in false positive rates). Monitoring workflow: Production predictions logged → Scheduled monitoring job compares against baseline → Drift score calculated → If threshold exceeded, trigger alert + retraining pipeline. Azure OpenAI monitoring: Track token usage, latency, content filter blocks, error rates using diagnostic logs to Log Analytics. Set up alerts: Accuracy < threshold, drift score > 0.3, latency > 2s.",AI-102 PlanManage ModelMonitoring
"An Azure Form Recognizer solution must process invoices from 100 different vendors with varying layouts, extracting standard fields (invoice number, date, total, vendor, line items) while handling poor scan quality and rotated images. The solution needs to minimize training effort and support 50,000 invoices monthly.<br><br>A) Use Form Recognizer prebuilt invoice model with confidence score validation<br>B) Train 100 separate custom template models (one per vendor)<br>C) Use Form Recognizer custom neural model with 500 labeled samples","A) Use Form Recognizer prebuilt invoice model with confidence score validation<br><br>The prebuilt invoice model is trained on millions of global invoices with varying layouts and automatically extracts 30+ standard fields including vendor, date, total, line items. It handles rotation and poor quality automatically. Training 100 custom models (B) is unnecessary and creates management overhead. Custom neural (C) is only needed when prebuilt model's field coverage is insufficient.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/applied-ai-services/form-recognizer/concept-invoice"">Prebuilt invoice model</a>","Prebuilt invoice model supports: automatic layout variance handling, 30+ fields (VendorName, InvoiceTotal, InvoiceDate, DueDate, CustomerName, LineItems with description/quantity/unitPrice), confidence scores for validation. Use prebuilt when: extracting standard invoice fields across varying layouts. Use custom template when: fixed vendor-specific layout with non-standard fields. Use custom neural when: semantic field extraction needed (""installation fee"" means ""ServiceCharge""). Rotation and quality: Form Recognizer automatically corrects rotation and enhances poor scans.",AI-102 ComputerVision DocumentIntelligence
"A compliance application must extract and redact 25 types of PII from customer emails stored in Azure Blob Storage before archiving to Data Lake. The solution needs to identify: SSNs, credit cards, passport numbers, medical record numbers, IP addresses, and domain-specific employee IDs (format: EMP-####-YYYY). Processing 200,000 emails daily with detailed audit trail of all redactions.<br><br>A) Azure AI Language PII detection combined with custom regex patterns and Azure Event Grid for audit logging<br>B) Azure Cognitive Search with built-in PII detection and custom skills for employee IDs<br>C) Custom NER model in Azure Machine Learning with regex post-processing","A) Azure AI Language PII detection combined with custom regex patterns and Azure Event Grid for audit logging<br><br>Azure AI Language PII detection identifies 30+ standard PII types including SSN, credit cards, passport, medical records, IPs. For custom patterns (employee IDs), add regex validation in processing pipeline. Event Grid publishes redaction events for audit trail. Cognitive Search (B) is for indexing, not batch PII redaction at 200k scale. Custom NER (C) requires training data and ML infrastructure for standard PII types already handled by PII API.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/language-service/personally-identifiable-information/overview"">PII detection</a>","PII categories: Person, Organization, Address, Email, URL, IP, Phone, SSN, Credit card, Passport, Driver license, Medical record number, Bank account, Date of birth. Redaction strategies: (1) Replace with category [SSN], (2) Replace with asterisks (**-**-****), (3) Hash for referential integrity. Audit trail: Log {document_id, pii_type, position, redaction_timestamp, user_context}. Custom patterns: Use Named Entity Recognition regex for company-specific IDs, combine with PII API results. Compliance: GDPR Right to Erasure, CCPA, HIPAA require PII identification and protective measures.",AI-102 NLP PIIRedaction
"A video analytics application must detect when products appear on screen during live streaming events (product placement monitoring), identify duration of visibility, track co-occurrence with brand mentions in audio, and generate engagement reports. The solution processes 50 concurrent video streams with <5 second detection latency.<br><br>A) Deploy Azure Video Indexer with custom brands model and live ingestion APIs<br>B) Use Azure Vision Custom Vision object detection with real-time streaming SDK<br>C) Implement Azure Media Services with Azure Cognitive Search for metadata indexing","A) Deploy Azure Video Indexer with custom brands model and live ingestion APIs<br><br>Video Indexer provides: custom brands model (train on product images), live video ingestion, audio transcription with brand detection in speech, timeline correlation of visual and audio insights, duration tracking. Custom Vision (B) detects objects but lacks audio analysis and timeline correlation. Media Services (C) provides streaming infrastructure without AI analysis.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/azure-video-indexer/customize-brands-model-overview"">Custom brands model</a>","Video Indexer brands detection: Visual (logo/product detection in frames) + Audio (brand name mentions in transcription). Custom brands model: Upload product images → Train visual detection; Add brand names/aliases → Detect in audio. Timeline insights: Correlate visual appearance + audio mentions with timestamps. Live ingestion: Ingest RTMP stream → Real-time processing → Streaming insights API. Use cases: Product placement ROI (visibility duration × reach), sponsorship validation (contracted vs actual airtime), competitive monitoring (competitor product appearances). Output: JSON insights with {brand, appearance_type (visual/audio/both), duration, confidence}.",AI-102 ComputerVision BrandMonitoring
"An enterprise knowledge base must provide natural language Q&A over 50,000 technical documents with: multi-turn conversation support, confidence scoring above 80%, source attribution with specific document sections, active learning from user feedback on answer quality, and handling unanswerable questions gracefully.<br><br>A) Create Azure AI Language custom question answering project with multi-turn, metadata filtering, active learning<br>B) Implement Azure OpenAI with RAG using Azure AI Search for retrieval<br>C) Deploy Azure Bot Framework with LUIS intent detection and Document Intelligence","A) Create Azure AI Language custom question answering project with multi-turn, metadata filtering, active learning<br><br>Custom Question Answering provides: structured Q&A pairs with variants, multi-turn conversations (follow-up prompts), confidence scores, source attribution, active learning (suggests improvements from user feedback), graceful ""I don't know"" responses. RAG with OpenAI (B) generates answers but lacks built-in active learning and structured confidence thresholds. Bot Framework + LUIS (C) handles conversations but requires custom Q&A implementation.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/language-service/question-answering/overview"">Custom question answering</a>","Custom QA features: (1) Multi-turn: Define follow-up prompts (""Which Azure service?"" → ""App Service"" → ""Show pricing""), (2) Synonyms: Map ""VM"" to ""virtual machine"", (3) Metadata filtering: Tag QA pairs by category/version, (4) Active learning: System suggests new Q&A pairs from user queries without good matches, (5) Chitchat: Pre-built personality responses for small talk. Confidence scoring: Threshold at 80% → High confidence answers returned; 50-80% → Show multiple suggestions; <50% → ""I don't know"" + escalate. Source attribution: Returns source document URL + character offset. Training: Import FAQ docs, edit Q&A pairs, publish knowledge base.",AI-102 NLP QuestionAnswering
"A speech-enabled application must transcribe customer service calls in real-time with: custom vocabulary for 500 product names, speaker separation (agent vs customer), sentiment analysis per utterance, profanity masking for compliance, and keyword spotting for escalation triggers (""cancel subscription"", ""complaint""). Average call duration 10 minutes, 1000 concurrent calls.<br><br>A) Azure Speech Service with custom speech model, speaker diarization, Speech SDK sentiment intent recognition<br>B) Azure Video Indexer audio analysis with custom models<br>C) Azure AI Language speech-to-text with post-processing Azure Functions","A) Azure Speech Service with custom speech model, speaker diarization, Speech SDK sentiment intent recognition<br><br>Azure Speech provides: custom speech models (add product vocabulary), real-time speaker diarization (agent vs customer labels), intent recognition with sentiment for utterances, profanity filter, and keyword spotting. Video Indexer (B) is for pre-recorded video/audio, not real-time streaming. AI Language STT (C) is not a speech service; Speech Service is the correct Azure offering.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/speech-service/get-started-intent-recognition"">Intent recognition</a>","Speech Service real-time features: (1) Custom speech: Add domain vocabulary (product names, jargon), (2) Speaker diarization: Returns speaker labels per segment (""Speaker 1: Hello"", ""Speaker 2: How can I help?""), (3) Intent recognition: Combines STT with Language Understanding (detect intents like ""CancelSubscription"", extract entities), (4) Sentiment: Per-utterance sentiment scores, (5) Profanity filter: Mask/remove/raw modes, (6) Keyword spotting: Client-side wake word detection. Deployment: WebSocket streaming via Speech SDK, results in real-time (<1s latency). Use Application Insights to aggregate: call sentiment trends, escalation keyword frequency, speaker talk time ratio (agent vs customer).",AI-102 NLP SpeechAnalytics
"A global content platform must translate 1 million user-generated articles monthly from 20 source languages into English while: preserving technical terminology (programming keywords, API names), maintaining HTML/Markdown formatting, handling mixed-language content (code snippets in English within Spanish text), and achieving cost-effective batch processing with 24-hour SLA.<br><br>A) Azure Translator document translation API with custom dictionaries and batch operations<br>B) Azure OpenAI GPT-4 with translation prompts and parallel processing<br>C) Azure AI Language translation with sequential API calls per article","A) Azure Translator document translation API with custom dictionaries and batch operations<br><br>Translator document translation: Preserves HTML/Markdown formatting, custom dictionaries (preserve technical terms), batch operations (submit 1000s of documents in single request), cost-effective for high volume, handles mixed content. GPT-4 (B) is 10-50x more expensive per word and slower for batch translation. AI Language (C) requires sequential per-article calls (less efficient than batch operations).<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/translator/document-translation/overview"">Document translation</a>","Document translation vs text translation: Text API translates strings (requires format preservation logic), Document API translates files (preserves formatting automatically). Supported formats: PDF, HTML, DOCX, XLSX, Markdown, plain text. Custom dictionary: Define term mappings {""API"": ""API"", ""async/await"": ""async/await""} to prevent translation. Batch workflow: Upload source docs to Blob Storage → Submit translation job with target languages + glossary → Monitor status → Download translated docs from output container. Cost: Charged per character translated. Mixed content: Detected language spans handled separately (code blocks remain unchanged if marked). Glossary size limit: 10MB per dictionary.",AI-102 NLP Translation
"An AI search solution must enable users to find documents by asking natural language questions (""What are the backup retention policies?"") rather than keywords. The solution requires: semantic understanding of query intent, answer extraction from documents, highlighted passages explaining relevance, integration with existing Azure Cognitive Search index (5M documents), and <1 second query latency.<br><br>A) Enable semantic search and answers features in Azure AI Search<br>B) Implement Azure OpenAI with RAG pattern querying the search index<br>C) Deploy Azure AI Language custom question answering trained on all documents","A) Enable semantic search and answers features in Azure AI Search<br><br>Azure AI Search semantic search uses deep learning models to understand query intent beyond keywords, ranks results by semantic relevance, extracts answers from documents, and provides captions (highlighted passages). Sub-second latency at scale. RAG with OpenAI (B) adds 2-5s latency for generation. Custom QA (C) requires extracting Q&A pairs (not scalable for 5M general documents).<br><br>Reference: <a href=""https://learn.microsoft.com/azure/search/semantic-search-overview"">Semantic search</a>","Semantic search architecture: User query → BM25 retrieval (top 1000) → Semantic L2 reranking (top 50 using ML models) → Results with captions + answers. Semantic ranking: Uses transformer models trained on web data to understand query meaning and match semantically similar content. Captions: Extracts relevant passage (200 chars) from document explaining why it matched. Answers: Extracts direct answer to question-style queries (""What is X?"" → ""X is...""). Enable steps: Upgrade to Standard tier → Enable semantic configuration → Add ""semantic"" query type. Latency: Adds 100-300ms vs keyword search. Cost: Charged per 1000 semantic queries. Best for: Question answering, conceptual search (""documents about cost reduction"").",AI-102 KnowledgeMining SemanticSearch
"A document enrichment pipeline must extract custom entities from legal contracts (case numbers, statute references, contract parties, jurisdiction) using 200 labeled training samples, enrich documents in Azure Cognitive Search during indexing, maintain entity metadata for faceted search, and support continuous model improvement as new contract types are encountered.<br><br>A) Train Azure AI Language custom NER model, deploy as custom skill in Azure Cognitive Search skillset<br>B) Use Azure Form Recognizer composed models for each contract type<br>C) Implement Azure Functions with regex patterns as custom search skill","A) Train Azure AI Language custom NER model, deploy as custom skill in Azure Cognitive Search skillset<br><br>Custom NER extracts domain-specific entities from unstructured text with trained model (learns from labeled examples), deploys as a web API that can be called from Cognitive Search custom web API skill during indexing. Form Recognizer (B) is for structured form extraction, not entity extraction from unstructured contract clauses. Regex (C) is brittle and doesn't learn entity patterns from context.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/search/cognitive-search-custom-skill-web-api"">Custom skills</a>","Custom skill integration: (1) Train custom NER model in Language Studio with entity types (CaseNumber, Statute, Party, Jurisdiction), (2) Deploy model to endpoint, (3) Create custom web API skill in search skillset calling NER endpoint, (4) Map extracted entities to index fields, (5) Enable facets on entity fields for filtering. Skillset execution: Document cracking → Built-in skills (OCR, language detection) → Custom NER skill (entity extraction) → Output field mapping → Index document. Continuous improvement: New contract types → Label additional examples → Retrain model → Redeploy → Incremental reindex. Faceted search: Users filter by {Jurisdiction: California, Party: Acme Corp}.",AI-102 KnowledgeMining CustomSkills
"An Azure AI Search index must support both keyword search and vector similarity search for 2 million product descriptions, enabling users to search by text query or upload images to find visually similar products. The solution requires: hybrid ranking combining text relevance and visual similarity, filtering by product attributes (category, price, brand), and <200ms query latency at 100 QPS.<br><br>A) Configure Azure AI Search with vector fields for image embeddings, hybrid queries with RRF ranking, and filterable fields<br>B) Use separate indexes for text (Azure AI Search) and vectors (Azure Cosmos DB), merge results in application<br>C) Deploy Azure Databricks with FAISS for vector search and Elasticsearch for text search","A) Configure Azure AI Search with vector fields for image embeddings, hybrid queries with RRF ranking, and filterable fields<br><br>Azure AI Search natively supports: vector fields (store embeddings), hybrid queries (combine vector similarity + full-text + filters in single query), reciprocal rank fusion (RRF) for hybrid result ranking, sub-200ms latency. Separate systems (B) require custom result merging and ranking. Databricks + external search (C) adds infrastructure complexity and lacks unified query API.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/search/vector-search-how-to-query"">Vector search queries</a>","Hybrid search implementation: (1) Indexing: Text fields (description) + vector field (image_embedding from Azure Vision), (2) Query execution: Text query → BM25 scoring + Image upload → Generate embedding → Vector similarity scoring → RRF combines scores → Apply filters → Return results. RRF (Reciprocal Rank Fusion): Merges rankings from multiple search systems (text + vector) by computing 1/(rank+k) for each result in each ranking, then summing. Vector indexing algorithms: HNSW (approximate nearest neighbor, fast) or Exhaustive KNN (exact results, slower). Filtering: Applied before vector search (pre-filtering) or after (post-filtering) based on performance needs. Image embeddings: Generate using Azure Computer Vision Image Retrieval API (4096-dim vectors).",AI-102 KnowledgeMining HybridSearch
"A knowledge mining solution must process 500,000 scanned PDF documents with images and tables, extracting text via OCR, identifying people/organizations/locations, translating non-English content to English, detecting key phrases, and projecting enriched data to table storage for analytics. The pipeline runs nightly with change detection to avoid reprocessing unchanged documents.<br><br>A) Create Azure Cognitive Search indexer with enrichment skillset, knowledge store projections, and change detection<br>B) Implement Azure Data Factory with Cognitive Services activities and Azure Synapse staging<br>C) Use Azure Logic Apps with document processing connectors and Cosmos DB for outputs","A) Create Azure Cognitive Search indexer with enrichment skillset, knowledge store projections, and change detection<br><br>Cognitive Search indexers orchestrate: document cracking (read PDFs), skillset execution (OCR → NER → key phrases → translation), knowledge store projections (export enriched data to tables/objects for analytics), incremental indexing (high water mark change detection). Data Factory (B) requires custom orchestration. Logic Apps (C) don't scale to 500k documents nightly.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/search/knowledge-store-concept-intro"">Knowledge store</a>","Enrichment pipeline: PDF → Document cracking (extract text/images) → OCR skill (images to text) → Merge skill (combine) → Language detection → Entity Recognition (people, orgs, locations) → Key phrase extraction → Translation (if non-English) → Output to index + knowledge store. Knowledge store: Projects enriched data to Azure Storage (tables for analytics, objects for downstream processing). Projections types: Object (JSON blobs), Table (flattened rows), File (normalized images). Change detection: High water mark (LastModified timestamp) or integrated change tracking. Skillset caching: Reuses intermediary enrichments when documents change partially (saves time/cost). Built-in skills: 15+ cognitive skills; add custom skills for domain logic.",AI-102 KnowledgeMining KnowledgeStore
"A generative AI application must implement retrieval-augmented generation where: user queries retrieve relevant documents from 100,000 internal Wiki pages using semantic search, top 5 documents provide context to GPT-4 for answer generation, responses cite source pages with hyperlinks, and the system tracks retrieval relevance scores to improve search quality over time.<br><br>A) Implement RAG pattern: Azure AI Search with semantic ranking for retrieval, Azure OpenAI for generation, Application Insights for tracking<br>B) Use Azure OpenAI Assistants API with file search capability<br>C) Deploy LangChain with Azure Cosmos DB vector search and Azure OpenAI","A) Implement RAG pattern: Azure AI Search with semantic ranking for retrieval, Azure OpenAI for generation, Application Insights for tracking<br><br>RAG architecture: User query → Azure AI Search semantic search retrieves top 5 relevant docs with scores → Send query + document context to GPT-4 → GPT generates answer with citations → Log retrieval scores to Application Insights. Assistants API (B) lacks control over retrieval ranking and citation format. LangChain (C) requires custom implementation vs. native Azure integration.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/search/retrieval-augmented-generation-overview"">RAG overview</a>","RAG implementation steps: (1) Indexing: Wiki pages → Chunk documents (500-1000 tokens) → Generate embeddings (Azure OpenAI text-embedding-3-large) → Index in Azure AI Search with vector + semantic config, (2) Retrieval: Query → Hybrid search (vector + semantic ranking) → Top K results with scores, (3) Generation: System prompt + query + retrieved context → GPT-4 → Answer, (4) Citation: Parse response to identify source references → Link to Wiki URLs. Tracking: Log {query, retrieval_scores, answer_quality_feedback} → Analyze low-scoring retrievals → Tune chunking/embeddings. Prompt engineering: ""Answer based on provided context. Cite sources as [1], [2]..."". Context window: GPT-4-32k supports ~24k words of context.",AI-102 GenerativeAI RAGImplementation
"An Azure OpenAI application experiencing inconsistent response quality must implement evaluation metrics tracking: answer relevance to user queries, groundedness (answer supported by retrieved context), coherence (logical flow), and fluency. The solution needs automated evaluation on 500 test queries daily with alerts when quality metrics drop below thresholds (relevance <0.8, groundedness <0.9).<br><br>A) Deploy Azure Prompt Flow with evaluation flows using GPT-4 as evaluator and Azure Monitor alerts<br>B) Implement custom Azure Functions calling OpenAI API with regex-based quality checks<br>C) Use Azure Machine Learning with traditional NLP metrics (BLEU, ROUGE, F1)","A) Deploy Azure Prompt Flow with evaluation flows using GPT-4 as evaluator and Azure Monitor alerts<br><br>Azure Prompt Flow provides: evaluation flows that use GPT-4 to score responses on custom criteria (relevance, groundedness, coherence, fluency), batch evaluation on test sets, integration with Azure Monitor for alerting on metric thresholds. Custom functions (B) with regex can't evaluate semantic quality. Traditional metrics (C) measure n-gram overlap, not semantic correctness or factual grounding.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-studio/how-to/flow-evaluate-prompt-flow"">Evaluate prompt flows</a>","Prompt Flow evaluation: (1) Define evaluation criteria with GPT-4 prompts (""Rate answer relevance 0-1""), (2) Create evaluation flow: Input (query, answer, context) → GPT-4 evaluator → Scores, (3) Run batch evaluation on test set (500 queries), (4) Aggregate metrics: avg relevance, groundedness, coherence, fluency, (5) Configure Monitor alerts (relevance <0.8 → send notification). Evaluation metrics: Relevance (answer addresses query?), Groundedness (claims supported by context?), Coherence (logical flow?), Fluency (grammatically correct?). GPT-4 as judge: Provide rubric in system prompt, use structured output for scores. Alternative: Azure ML Responsible AI dashboard for model evaluation (fairness, error analysis). Track over time: Detect quality degradation → investigate prompt changes, model updates, data drift.",AI-102 GenerativeAI Evaluation
