Front,Back,Extra,Tags
"How is an existing issue added to a GitHub Project?<br><br>A) By forking the issue's repository, which automatically copies all of its open issues into a newly generated project<br>B) By adding the issue to the project from the issue sidebar or by pasting its URL into the project view<br>C) By converting the issue into a pull request, which is the only supported way to make it appear inside a project","B) By adding the issue to the project from the issue sidebar or by pasting its URL into the project view<br><br>Issues can be added to a project via the issue's Projects sidebar or by adding their URL in the project.<br><br>Reference: <a href=""https://docs.github.com/en/issues/planning-and-tracking-with-projects/managing-items-in-your-project/adding-items-to-your-project"">Adding items to your project - GitHub Docs</a>","One issue can belong to multiple projects. Forking copies a repo, not project membership, and issues need not become PRs to be tracked.","GH-900 ProjectManagement Projects"
"How do labels support triage within a project or repository?<br><br>A) They categorize issues and pull requests so teams can filter and prioritize, such as separating bugs from enhancements<br>B) They assign a fixed due date to each issue and automatically close the issue when that date has finally arrived<br>C) They grant selected contributors permission to merge pull requests without waiting for any required reviews","A) They categorize issues and pull requests so teams can filter and prioritize, such as separating bugs from enhancements<br><br>Labels classify items for filtering and prioritization during triage; they do not set dates or permissions.<br><br>Reference: <a href=""https://docs.github.com/en/issues/using-labels-and-milestones-to-track-work/managing-labels"">Managing labels - GitHub Docs</a>","In Projects you can also use single-select custom fields for status. Labels remain a simple, repo-wide way to triage and filter.","GH-900 ProjectManagement Triage"
"A project manager wants to see all in-progress items grouped by assignee in a project. Which Projects capability enables this?<br><br>A) Filtering and grouping the view by field values, such as grouping by assignee and filtering by a status field<br>B) Archiving the repository so that only in-progress items remain visible to the whole team in the project board<br>C) Creating a separate milestone for every assignee so that each person's items appear in their own release goal","A) Filtering and grouping the view by field values, such as grouping by assignee and filtering by a status field<br><br>Project views support filtering by field values and grouping to slice items by assignee, status, or other fields.<br><br>Reference: <a href=""https://docs.github.com/en/issues/planning-and-tracking-with-projects/customizing-views-in-your-project/filtering-projects"">Filtering projects - GitHub Docs</a>","Saved views let each team member keep a preferred slice. Grouping and filtering are far more flexible than per-assignee milestones.","GH-900 ProjectManagement Projects"
"How do issues and GitHub Projects relate to each other?<br><br>A) An issue is a single trackable work item, while a project organizes many issues and pull requests into planning views<br>B) A project is a single work item, while an issue is the board that organizes many projects into columns and timelines<br>C) Issues and projects are interchangeable names for the same feature, and either term can be used without any difference","A) An issue is a single trackable work item, while a project organizes many issues and pull requests into planning views<br><br>Issues represent individual work items; Projects aggregate and organize many items for planning.<br><br>Reference: <a href=""https://docs.github.com/en/issues/planning-and-tracking-with-projects/learning-about-projects/about-projects"">About Projects - GitHub Docs</a>","Think of issues as the tasks and Projects as the planning surface that arranges those tasks into boards, tables, and roadmaps.","GH-900 ProjectManagement Projects"
"Why is enabling two-factor authentication (2FA) on a GitHub account important?<br><br>A) It automatically encrypts every private repository the account owns so their contents cannot be read by other members<br>B) It removes the need to ever rotate personal access tokens because the second factor keeps those tokens valid indefinitely<br>C) It adds a second verification step beyond the password, greatly reducing the risk of account compromise","C) It adds a second verification step beyond the password, greatly reducing the risk of account compromise<br><br>2FA requires a second factor (app code, security key, or passkey) in addition to the password, protecting the account.<br><br>Reference: <a href=""https://docs.github.com/en/authentication/securing-your-account-with-two-factor-authentication-2fa/about-two-factor-authentication"">About two-factor authentication - GitHub Docs</a>","GitHub now mandates 2FA for many contributors. 2FA protects sign-in; it does not encrypt repositories or make tokens permanent.","GH-900 SecurityAndAdministration Authentication"
"What does GitHub secret scanning do?<br><br>A) It runs the repository's automated test suite on each pull request and blocks merging when any test fails<br>B) It detects known secret formats such as API keys and tokens committed to a repository and alerts on them<br>C) It upgrades outdated dependencies by opening pull requests that bump each package to its latest available version","B) It detects known secret formats such as API keys and tokens committed to a repository and alerts on them<br><br>Secret scanning searches commits for known credential patterns and alerts (and can push protection to block them).<br><br>Reference: <a href=""https://docs.github.com/en/code-security/secret-scanning/about-secret-scanning"">About secret scanning - GitHub Docs</a>","Push protection can block a commit containing a secret before it lands. Partners can be notified to revoke leaked credentials automatically.","GH-900 SecurityAndAdministration SecretScanning"
"What do Dependabot alerts notify a repository about?<br><br>A) Dependencies that have known security vulnerabilities, so maintainers can update to a patched version<br>B) Pull requests that have been open longer than a configured number of days without receiving any review<br>C) Collaborators who have not enabled two-factor authentication on their accounts within the organization","A) Dependencies that have known security vulnerabilities, so maintainers can update to a patched version<br><br>Dependabot alerts flag dependencies with known vulnerabilities from the advisory database.<br><br>Reference: <a href=""https://docs.github.com/en/code-security/dependabot/dependabot-alerts/about-dependabot-alerts"">About Dependabot alerts - GitHub Docs</a>","Alerts can be paired with Dependabot security updates that auto-open fix PRs. They rely on the dependency graph and GitHub Advisory Database.","GH-900 SecurityAndAdministration Dependabot"
"What is the purpose of GitHub code scanning (for example with CodeQL)?<br><br>A) To analyze source code for security vulnerabilities and coding errors and surface them as alerts<br>B) To measure how many lines of code each contributor has added so managers can rank developer productivity<br>C) To automatically format source code according to a style guide every time a commit is pushed to a branch","A) To analyze source code for security vulnerabilities and coding errors and surface them as alerts<br><br>Code scanning statically analyzes code (e.g., with CodeQL) to find security issues and bugs, reporting alerts.<br><br>Reference: <a href=""https://docs.github.com/en/code-security/code-scanning/introduction-to-code-scanning/about-code-scanning"">About code scanning - GitHub Docs</a>","Code scanning can run on pull requests to catch issues before merge. It analyzes code for flaws, unlike Dependabot which checks dependencies.","GH-900 SecurityAndAdministration CodeScanning"
"What is the purpose of a repository security advisory?<br><br>A) It lets maintainers privately discuss, fix, and then publish details of a vulnerability in their project<br>B) It automatically deploys a patched release to all users who have installed the affected version of the software<br>C) It permanently blocks any contributor who reported a vulnerability from opening future issues in the repository","A) It lets maintainers privately discuss, fix, and then publish details of a vulnerability in their project<br><br>Security advisories provide a private space to coordinate a fix and then disclose the vulnerability responsibly.<br><br>Reference: <a href=""https://docs.github.com/en/code-security/security-advisories/repository-security-advisories/about-repository-security-advisories"">About repository security advisories - GitHub Docs</a>","Advisories support private forks for collaboration and can request CVE IDs. Coordinated disclosure protects users until a fix is available.","GH-900 SecurityAndAdministration SecurityAdvisories"
"A maintainer wants a collaborator who can manage issues and pull requests, including labeling and closing them, but not push code. Which repository role fits best?<br><br>A) The Admin role, which grants full control over the repository including settings, security, and deletion<br>B) The Triage role, which allows managing issues and pull requests without granting write access to the code<br>C) The Read role, which allows viewing and cloning the repository but not managing issues or pull requests","B) The Triage role, which allows managing issues and pull requests without granting write access to the code<br><br>Triage lets a user manage issues/PRs (label, assign, close) without push access to the codebase.<br><br>Reference: <a href=""https://docs.github.com/en/organizations/managing-user-access-to-your-organizations-repositories/managing-repository-roles/repository-roles-for-an-organization"">Repository roles for an organization - GitHub Docs</a>","Repo roles escalate: Read, Triage, Write, Maintain, Admin. Grant the least privilege needed. Read cannot manage issues; Admin is far more than required here.","GH-900 SecurityAndAdministration Permissions"
"How do teams help manage access within a GitHub organization?<br><br>A) Teams group members so permissions can be granted to many people at once, and teams can be nested to mirror structure<br>B) Teams are billing units that determine how many private repositories each individual member is personally allowed to create<br>C) Teams are automated bots that review pull requests and merge them once all of the required status checks have passed","A) Teams group members so permissions can be granted to many people at once, and teams can be nested to mirror structure<br><br>Teams let organizations assign repository access to groups of members and support nesting for hierarchy.<br><br>Reference: <a href=""https://docs.github.com/en/organizations/organizing-members-into-teams/about-teams"">About teams - GitHub Docs</a>","Nested teams inherit parent access, simplifying management. Teams can also be @mentioned and set as code owners. They manage access, not billing.","GH-900 SecurityAndAdministration Teams"
"What distinguishes an organization owner from an organization member?<br><br>A) Owners can only view repositories, while members hold the exclusive ability to change organization-wide security settings<br>B) Owners and members have identical permissions, and the labels exist purely for display on the organization's people page<br>C) Owners have full administrative control over the organization, while members have limited access based on their granted roles","C) Owners have full administrative control over the organization, while members have limited access based on their granted roles<br><br>Owners manage all org settings, billing, and members; members get access according to team and repo roles.<br><br>Reference: <a href=""https://docs.github.com/en/organizations/managing-peoples-access-to-your-organization-with-roles/roles-in-an-organization"">Roles in an organization - GitHub Docs</a>","Limit the number of owners to reduce risk. Members can be granted specific repository and team permissions without full org control.","GH-900 SecurityAndAdministration Permissions"
"What information does an organization's audit log provide?<br><br>A) A record of activity and changes, such as permission updates and repository actions, for review and compliance<br>B) A ranked list of the most active contributors so administrators can reward the top performers each month<br>C) A queue of automated dependency update pull requests that are waiting for a maintainer to review and merge","A) A record of activity and changes, such as permission updates and repository actions, for review and compliance<br><br>The audit log records who did what and when across the organization, supporting security and compliance reviews.<br><br>Reference: <a href=""https://docs.github.com/en/organizations/keeping-your-organization-secure/managing-security-settings-for-your-organization/reviewing-the-audit-log-for-your-organization"">Reviewing the audit log - GitHub Docs</a>","Audit logs help investigate incidents and demonstrate compliance. They can often be exported or streamed to external systems for retention.","GH-900 SecurityAndAdministration AuditLog"
"For authenticating Git operations over HTTPS, what does GitHub recommend instead of using an account password?<br><br>A) Reusing the same static password across every device so that Git operations remain simple and consistent to configure<br>B) A personal access token (or other supported credential) that can be scoped and revoked independently of the account password<br>C) Disabling authentication entirely for private repositories so that trusted collaborators never need to sign in at all","B) A personal access token (or other supported credential) that can be scoped and revoked independently of the account password<br><br>GitHub requires token-based authentication (PATs, SSH keys, or GitHub App tokens) instead of passwords for Git over HTTPS.<br><br>Reference: <a href=""https://docs.github.com/en/authentication/keeping-your-account-and-data-secure/managing-your-personal-access-tokens"">Managing your personal access tokens - GitHub Docs</a>","Fine-grained PATs let you scope access to specific repos and permissions and set expirations. SSH keys are another supported option for Git operations.","GH-900 SecurityAndAdministration Authentication"
"What does GitHub Sponsors enable?<br><br>A) Automatically distributing a project's advertising revenue equally among every contributor who has ever merged a pull request<br>B) Providing financial support to open-source developers and organizations directly through their GitHub profiles<br>C) Selling proprietary closed-source licenses on a developer's behalf and handling all customer billing and support inquiries","B) Providing financial support to open-source developers and organizations directly through their GitHub profiles<br><br>GitHub Sponsors lets the community fund maintainers and projects with recurring or one-time payments.<br><br>Reference: <a href=""https://docs.github.com/en/sponsors/getting-started-with-github-sponsors/about-github-sponsors"">About GitHub Sponsors - GitHub Docs</a>","Sponsorship helps sustain open source financially. It is voluntary funding, not ad revenue sharing or license reselling.","GH-900 GitHubCommunity Sponsors"
"An enterprise wants to share code internally across all teams to encourage reuse and collaboration, following an InnerSource model. Which approach supports this?<br><br>A) Marking every internal project as a public repository so that external contributors can also participate and reuse the code<br>B) Restricting each project to a single private repository that only its immediate team members are permitted to view<br>C) Using internal repositories so all enterprise members can view and contribute, applying open-source practices inside the company","C) Using internal repositories so all enterprise members can view and contribute, applying open-source practices inside the company<br><br>Internal repositories enable InnerSource: open-source-style collaboration visible to the whole enterprise but not the public.<br><br>Reference: <a href=""https://docs.github.com/en/get-started/using-github/exploring-early-access-releases-with-feature-preview"">GitHub Docs</a>","InnerSource brings open-source transparency and reuse inside an organization. Public exposes code externally; strictly private siloes it per team.","GH-900 GitHubCommunity InnerSource"
"Beyond apps and actions, how does the GitHub Marketplace benefit the developer community?<br><br>A) It provides a central place to discover both free and paid tools that integrate with and extend GitHub workflows<br>B) It hosts the only official copy of every open-source repository, replacing the need to clone projects individually<br>C) It guarantees that all listed tools are maintained by GitHub itself and therefore never require any security review","A) It provides a central place to discover both free and paid tools that integrate with and extend GitHub workflows<br><br>The Marketplace centralizes discovery of community and partner tools that extend GitHub for many workflows.<br><br>Reference: <a href=""https://docs.github.com/en/apps/github-marketplace/github-marketplace-overview/about-github-marketplace-for-apps"">About GitHub Marketplace - GitHub Docs</a>","Listings come from many publishers, not just GitHub, so you still evaluate trust and permissions. It aids discovery, not code hosting.","GH-900 GitHubCommunity Marketplace"
"Which statement correctly describes GitHub's paid product plans for accounts?<br><br>A) GitHub offers only a single paid plan, and every feature including advanced security is bundled into that one tier<br>B) GitHub offers Free, Team, and Enterprise plans, with higher tiers adding features like advanced administration and support<br>C) GitHub charges per repository created, so accounts are billed a separate recurring fee for every individual repository they own","B) GitHub offers Free, Team, and Enterprise plans, with higher tiers adding features like advanced administration and support<br><br>GitHub provides tiered plans (Free, Team, Enterprise) that unlock progressively more collaboration, administration, and support features.<br><br>Reference: <a href=""https://docs.github.com/en/get-started/learning-about-github/githubs-plans"">GitHub's plans - GitHub Docs</a>","Free already includes unlimited public and private repos with basic features. Higher tiers add controls like SAML SSO, advanced auditing, and support.","GH-900 GitHubCommunity Products"
